y	r	N(r,Y)
0.0	2.9999999999999997e-06	1.908917468540494e-12
0.0	3.1291009577556375e-06	2.070565940925917e-12
0.0	3.2637576012757556e-06	2.245870156514229e-12
0.0	3.4042090120114036e-06	2.435940338330056e-12
0.0	3.550704559961752e-06	2.6421087540029475e-12
0.0	3.703504346427883e-06	2.8658186934649166e-12
0.0	3.862879665819886e-06	3.1082914020430508e-12
0.0	4.029113487337261e-06	3.3713032365767504e-12
0.0	4.202500957377734e-06	3.6566305539054156e-12
0.0	4.3833499235665515e-06	3.965938688565984e-12
0.0	4.5719814813367325e-06	4.3014480866077065e-12
0.0	4.768730544030612e-06	4.665157149474908e-12
0.0	4.973946437534918e-06	5.0597304124266884e-12
0.0	5.187993520505251e-06	5.487610366117224e-12
0.0	5.411251831281018e-06	5.951572568108077e-12
0.0	5.644117762639461e-06	6.454614620565735e-12
0.0	5.887004765586915e-06	7.000178214866537e-12
0.0	6.140344083436685e-06	7.591816064689283e-12
0.0	6.404585517476965e-06	8.233413950620161e-12
0.0	6.680198225588353e-06	8.929079697850284e-12
0.0	6.967671555228688e-06	9.683476243083078e-12
0.0	7.267515912264268e-06	1.050137754532443e-11
0.0	7.580263667190167e-06	1.1388334719697468e-11
0.0	7.906470100348338e-06	1.2350120925930241e-11
0.0	8.2467143878221e-06	1.3392953412960651e-11
0.0	8.601600629757127e-06	1.4523715563541373e-11
0.0	8.97175892293484e-06	1.5749734849634933e-11
0.0	9.3578464795027e-06	1.7079115899321096e-11
0.0	9.760548793847392e-06	1.8520518452191936e-11
0.0	1.0180580859682836e-05	2.0083268381654307e-11
0.0	1.0618688439514093e-05	2.1777801784139683e-11
0.0	1.1075649388730775e-05	2.361488782298693e-11
0.0	1.1552275036681039e-05	2.5606849973769386e-11
0.0	1.2049411627178395e-05	2.7766344778967778e-11
0.0	1.2567941820998635e-05	3.010780513790223e-11
0.0	1.3108786263034654e-05	3.264621906140519e-11
0.0	1.3672905216891896e-05	3.539835091714849e-11
0.0	1.4261300269826188e-05	3.83820752958286e-11
0.0	1.4875016111051287e-05	4.161671007807399e-11
0.0	1.551514238657371e-05	4.5123571545957475e-11
0.0	1.6182815633847658e-05	4.89253082491814e-11
0.0	1.6879221299685207e-05	5.3046678161194905e-11
0.0	1.760559584500481e-05	5.7514659701496385e-11
0.0	1.8363228940154412e-05	6.235834071333102e-11
0.0	1.9153465754707738e-05	6.760902948599323e-11
0.0	1.9977709345798634e-05	7.330092088864149e-11
0.0	2.083742314923409e-05	7.947109637029826e-11
0.0	2.1734133577809298e-05	8.615974600445497e-11
0.0	2.2669432731437386e-05	9.341016848907202e-11
0.0	2.3644981223905912e-05	1.012694372803935e-10
0.0	2.4662511131279353e-05	1.0978862263755218e-10
0.0	2.5723829067181817e-05	1.1902312468947684e-10
0.0	2.683081939042031e-05	1.2903267343489233e-10
0.0	2.7985447550644247e-05	1.3988232794304167e-10
0.0	2.9189763577980414e-05	1.5164236533138364e-10
0.0	3.0445905722839716e-05	1.6438905792171e-10
0.0	3.1756104252358535e-05	1.7820489528475036e-10
0.0	3.312268541021439e-05	1.9317947241859201e-10
0.0	3.454807554684684e-05	2.0940960077098225e-10
0.0	3.603480542741753e-05	2.2700041846235308e-10
0.0	3.758551472515682e-05	2.460657233527286e-10
0.0	3.920295670807561e-05	2.6672875019784215e-10
0.0	4.0890003127364066e-05	2.8912316984985864e-10
0.0	4.2649649316155386e-05	3.133936443688867e-10
0.0	4.448501950770797e-05	3.3969693724600347e-10
0.0	4.639937238244908e-05	3.6820291260397653e-10
0.0	4.839610685372739e-05	3.9909564542028875e-10
0.0	5.047876810254753e-05	4.3257442072786034e-10
0.0	5.265105387200207e-05	4.688551769049809e-10
0.0	5.491682103257522e-05	5.081717269206365e-10
0.0	5.7280092429975356e-05	5.507776457136515e-10
0.0	5.974506402765579e-05	5.969472693934108e-10
0.0	6.231611235670332e-05	6.469780267082115e-10
0.0	6.499780228632277e-05	7.011918823351948e-10
0.0	6.779489512871472e-05	7.59937668348698e-10
0.0	7.071235709273488e-05	8.23593415688606e-10
0.0	7.375536810134513e-05	8.925681305171906e-10
0.0	7.692933098851289e-05	9.673052359104872e-10
0.0	8.023988109188553e-05	1.0482847923043437e-09
0.0	8.369289625827251e-05	1.1360268281634944e-09
0.0	8.729450727970124e-05	1.2310943375837269e-09
0.0	9.10511087785734e-05	1.334097499139375e-09
0.0	9.496937056124893e-05	1.445696673485486e-09
0.0	9.905624946021803e-05	1.5666073993614305e-09
0.0	0.00010331900168588338	1.6976041683491871e-09
0.0	0.0001077651957098847	1.8395260870107677e-09
0.0	0.00011240272570284132	1.993281650847223e-09
0.0	0.00011723982555036855	2.1598547395029755e-09
0.0	0.00012228508347225406	2.340310722992456e-09
0.0	0.00012754745727075275	2.535803234060552e-09
0.0	0.00013303629023506981	2.747581495654572e-09
0.0	0.00013876132773027133	2.9769980924854167e-09
0.0	0.00014473273450007866	3.225517630767172e-09
0.0	0.00015096111271426313	3.4947260640905142e-09
0.0	0.00015745752079268587	3.786340241340724e-09
0.0	0.0001642334930394072	4.102219453017142e-09
0.0	0.0001713010601217213	4.444376200396505e-09
0.0	0.0001786727704304784	4.8149898512761524e-09
0.0	0.00018636171235962071	5.216419518561111e-09
0.0	0.00019438153754449032	5.651219381341832e-09
0.0	0.00020274648510015974	6.122154672105751e-09
0.0	0.00021147140690283263	6.632218663149558e-09
0.0	0.00022057179395919564	7.184651984459833e-09
0.0	0.0002300638039105332	7.782962385682879e-09
0.0	0.00023996428972045155	8.430947384674425e-09
0.0	0.0002502908295971388	9.13271724911624e-09
0.0	0.0002610617582032872	9.892721419824113e-09
0.0	0.0002722961992090922	1.0715775822234264e-08
0.0	0.00028401409924613016	1.1607093397536516e-08
0.0	0.00029623626332239076	1.257231641016432e-08
0.0	0.0003089843917613481	1.361755153084232e-08
0.0	0.00032228111873065915	1.4749408361325322e-08
0.0	0.00033615005242888834	1.597504029060559e-08
0.0	0.00035061581700161445	1.730218901485614e-08
0.0	0.0003657040962613424	1.873923316519921e-08
0.0	0.0003814416792888425	2.0295240044099216e-08
0.0	0.000397856507996879	2.1980022135714705e-08
0.0	0.0004149777267407826	2.38041980571424e-08
0.0	0.0004328357340639471	2.5779258838731778e-08
0.0	0.00045146223667012086	2.7917638423247126e-08
0.0	0.0004708903057183259	3.0232791825568484e-08
0.0	0.0004911544355403534	3.2739277733284666e-08
0.0	0.0005122906048850836	3.545284910089208e-08
0.0	0.0005343363407983772	3.839055051635398e-08
0.0	0.0005573307852519483	4.157082378331012e-08
0.0	0.000581314764639525	4.5013621607914445e-08
0.0	0.0006063308622636774	4.874053149972468e-08
0.0	0.000632423493942025	5.277490844335375e-08
0.0	0.000659638986867053	5.714201911644068e-08
0.0	0.000688025661859552	6.186919820905246e-08
0.0	0.000717633919161727	6.698601606736077e-08
0.0	0.0007485163279222979	7.252446165839643e-08
0.0	0.0007807277195324659	7.851913885748019e-08
0.0	0.0008143252849784713	8.500747938899877e-08
0.0	0.00084936867638359	9.202997297563797e-08
0.0	0.000885920112919844	9.963041625038471e-08
0.0	0.0009240444912774898	1.0785618143049902e-07
0.0	0.0009638095008884048	1.1675850686287959e-07
0.0	0.0010052857441079646	1.2639281132820201e-07
0.0	0.0010485468615687745	1.3681903376916438e-07
0.0	0.0010936696629288403	1.4810200010817454e-07
0.0	0.0011407342632463076	1.6031182015208145e-07
0.0	0.0011898242252228988	1.735243163603073e-07
0.0	0.0012410267075686108	1.8782148747398253e-07
0.0	0.0012944326197510897	2.0329200944857462e-07
0.0	0.001350136783404426	2.2003177713170174e-07
0.0	0.0014082381006839686	2.3814448890657758e-07
0.0	0.0014688397298660634	2.577422801852691e-07
0.0	0.0015320492685044786	2.7894640619585687e-07
0.0	0.0015979789444687295	3.0188798139096917e-07
0.0	0.0016667458152034831	3.267087778091593e-07
0.0	0.0017384719755628084	3.5356208816228474e-07
0.0	0.0018132847745883065	3.826136586448925e-07
0.0	0.001891317041615997	4.1404269712774777e-07
0.0	0.001972707322113394	4.480429625086657e-07
0.0	0.0020576001236655285	4.848239424370959e-07
0.0	0.0021461461725466413	5.246121259627756e-07
0.0	0.0022385026813330996	5.676523788800125e-07
0.0	0.002334833628032657	6.142094304273371e-07
0.0	0.002435310047225686	6.645694801132862e-07
0.0	0.0025401103337352763	7.190419342162357e-07
0.0	0.002649420559365351	7.779612825054016e-07
0.0	0.0027634348032691994	8.416891271734173e-07
0.0	0.002882355496534974	9.10616375859874e-07
0.0	0.0030063937815999406	9.851656110893003e-07
0.0	0.0031357698871316564	1.0657936529989698e-06
0.0	0.0032707135190416545	1.1529943281241017e-06
0.0	0.003411464268325854	1.2473014634473145e-06
0.0	0.0035582720364558586	1.3492921224766974e-06
0.0	0.003711397479076377	1.4595901037806058e-06
0.0	0.0038711124687965874	1.5788697236285287e-06
0.0	0.004037700577897068	1.7078599048314658e-06
0.0	0.004211457581809403	1.8473485988712568e-06
0.0	0.004392691984262353	1.998187565854792e-06
0.0	0.004581725565026951	2.161297544822638e-06
0.0	0.004778893951233108	2.337673843832988e-06
0.0	0.004984547213272052	2.528392385237055e-06
0.0	0.005199050486342596	2.7346162447816624e-06
0.0	0.0054227846187448435	2.9576027235078683e-06
0.0	0.005656146848072349	3.1987109971876038e-06
0.0	0.005899551506503246	3.4594103919260988e-06
0.0	0.006153430756442674	3.741289336556264e-06
0.0	0.006418235357822596	4.046065048446401e-06
0.0	0.006694435468421267	4.375594014449646e-06
0.0	0.006982521478623434	4.731883332165232e-06
0.0	0.007283004882103306	5.117102984231181e-06
0.0	0.007596419183976154	5.533599123141997e-06
0.0	0.007923320848031035	5.983908450857278e-06
0.0	0.008264290284726375	6.47077378723715e-06
0.0	0.008619932881702645	6.997160923893908e-06
0.0	0.008990880078641688	7.566276874815259e-06
0.0	0.00937779048838128	8.181589640443576e-06
0.0	0.009781351066275193	8.846849612220709e-06
0.0	0.010202278329875279	9.56611275926278e-06
0.0	0.010641319631100793	1.034376574571283e-05
0.0	0.011099254483153787	1.1184553144749643e-05
0.0	0.011576895944536692	1.2093606927110478e-05
0.0	0.012075092062629062	1.3076478419193904e-05
0.0	0.012594727379386701	1.4139172940574873e-05
0.0	0.013136724501836693	1.5288187352524574e-05
0.0	0.013702045740156408	1.653055076555887e-05
0.0	0.014291694816244992	1.78738686785751e-05
0.0	0.014906718645821163	1.932637084522959e-05
0.0	0.01554820919721097	2.0896963188854478e-05
