# bk: ../bk/results/RK4/bk_MVe.csv
q2	x	cme	f2	fl	redx
1.5	1e-05	319.0	0.6257949254764096	0.24952754851406958	0.37626737696234
1.5	1.438449888287663e-05	319.0	0.6116218763500236	0.14425646833659575	0.46736540801342785
1.5	2.06913808111479e-05	319.0	0.5971664920169796	0.06290625527012664	0.534260236746853
1.5	2.9763514416313192e-05	319.0	0.5824971357136014	0.025588034158321837	0.5569091015552796
1.5	4.281332398719396e-05	319.0	0.5676827547233569	0.010575140500743312	0.5571076142226137
1.5	6.158482110660267e-05	319.0	0.552798419987132	0.004508081048405043	0.5482903389387269
1.5	8.858667904100833e-05	319.0	0.5379183299136986	0.0019745021001595755	0.535943827813539
1.5	0.00012742749857031334	319.0	0.5231195412880822	0.0008825946819655079	0.5222369466061167
1.5	0.00018329807108324357	319.0	0.5084819273167263	0.0004003082822102354	0.508081619034516
1.5	0.00026366508987303583	319.0	0.49408449835266105	0.00018343835215277356	0.49390106000050826
1.5	0.000379269019073225	319.0	0.4800030289392498	8.46698439018731e-05	0.4799183590953479
1.5	0.0005455594781168515	319.0	0.4663200443563622	3.928383838337928e-05	0.46628076051797884
1.5	0.0007847599703514606	319.0	0.45311421858705586	1.8295668446411087e-05	0.45309592291860945
1.5	0.0011288378916846883	319.0	0.44045805007759253	8.545649797684734e-06	0.44044950442779485
1.5	0.001623776739188721	319.0	0.42844912353131326	4.001265201058254e-06	0.4284451222661122
1.5	0.002335721469090121	319.0	0.41717312360029857	1.8775821894854292e-06	0.41717124601810907
1.5	0.003359818286283781	319.0	0.4067093812953068	8.82913559590509e-07	0.4067084983817472
1.5	0.004832930238571752	319.0	0.39714000776853936	4.160874007965399e-07	0.39713959168113855
1.5	0.0069519279617756054	319.0	0.38855291415751375	1.9655152984514368e-07	0.3885527176059839
1.5	0.01	319.0	0.3810350170537366	9.308965480814479e-08	0.3810349239640818
