# bk: ../bk/results/RK4/bk_MVe.csv
q2	x	cme	f2	fl	redx
1.5	1e-05	319.0	0.14584937656682007	0.002180953582363475	0.1436684229844566
1.5	1.438449888287663e-05	319.0	0.1410643639271807	0.0012894988523787744	0.1397748650748019
1.5	2.06913808111479e-05	319.0	0.13639528498421014	0.0005756258833103139	0.13581965910089983
1.5	2.9763514416313192e-05	319.0	0.13182847821699736	0.00023989495870588117	0.13158858325829148
1.5	4.281332398719396e-05	319.0	0.12736183465421608	0.0001016616733594362	0.12726017298085665
1.5	6.158482110660267e-05	319.0	0.12301674954546615	4.4469796454695805e-05	0.12297227974901145
1.5	8.858667904100833e-05	319.0	0.11879144707676352	1.9999270728807302e-05	0.11877144780603471
1.5	0.00012742749857031334	319.0	0.11468958642089089	9.184242213554388e-06	0.11468040217867734
1.5	0.00018329807108324357	319.0	0.11076586444157381	4.281557999456541e-06	0.11076158288357435
1.5	0.00026366508987303583	319.0	0.10696069629789218	2.017337620943767e-06	0.10695867896027124
1.5	0.000379269019073225	319.0	0.10328243601832436	9.576600948538707e-07	0.10328147835822951
1.5	0.0005455594781168515	319.0	0.09976938497931465	4.570388497256548e-07	0.09976892794046492
1.5	0.0007847599703514606	319.0	0.09250267926178259	2.189520406413444e-07	0.09250246030974195
1.5	0.0011288378916846883	319.0	0.08968970347009794	1.0518633469317618e-07	0.08968959828376324
1.5	0.001623776739188721	319.0	0.08689937356802858	5.064919188220216e-08	0.0868993229188367
1.5	0.002335721469090121	319.0	0.08430342467396619	2.4428980422518967e-08	0.08430340024498577
1.5	0.003359818286283781	319.0	0.08192424750336974	1.1800012937371541e-08	0.0819242357033568
1.5	0.004832930238571752	319.0	0.07976877215146999	5.707060273294748e-09	0.07976876644440972
1.5	0.0069519279617756054	319.0	0.07785872632980183	2.7630916932388374e-09	0.07785872356671013
1.5	0.01	319.0	0.07623364800013262	1.3387213115245221e-09	0.0762336466614113
8.5	1e-05	319.0	0.14868617371471118	0.00023905960549342652	0.14844711410921776
8.5	1.438449888287663e-05	319.0	0.1437486486163162	0.0002637920667409	0.1434848565495753
8.5	2.06913808111479e-05	319.0	0.1389122250584931	0.00030046133668548745	0.1386117637218076
8.5	2.9763514416313192e-05	319.0	0.134182332754394	0.00034798045923761496	0.1338343522951564
8.5	4.281332398719396e-05	319.0	0.12956602075324913	0.0003761997390797614	0.12918982101416937
8.5	6.158482110660267e-05	319.0	0.12504823629338896	0.0003069896195857983	0.12474124667380317
8.5	8.858667904100833e-05	319.0	0.12067447571921683	0.00016651210630930026	0.12050796361290753
8.5	0.00012742749857031334	319.0	0.11642800193640945	7.210313753116729e-05	0.11635589879887828
8.5	0.00018329807108324357	319.0	0.11236256605156669	3.0043870074330306e-05	0.11233252218149237
8.5	0.00026366508987303583	319.0	0.10843367107080129	1.2819885329416371e-05	0.10842085118547187
8.5	0.000379269019073225	319.0	0.10461433801721089	5.646434092651016e-06	0.10460869158311824
8.5	0.0005455594781168515	319.0	0.10097622791576845	2.553432220351089e-06	0.1009736744835481
8.5	0.0007847599703514606	319.0	0.09752575683899702	1.1776739202523752e-06	0.09752457916507676
8.5	0.0011288378916846883	319.0	0.09424607740948866	5.509283166891589e-07	0.09424552648117197
