# bk: ../bk/results/RK4/bk_MVe.csv
q2	x	cme	f2	fl	redx
1.5	1e-05	319.0	0.8916267168738388	0.3916335704312555	0.49999314644258325
1.5	1.438449888287663e-05	319.0	0.8601309099523008	0.22342467003264568	0.6367062399196551
1.5	2.06913808111479e-05	319.0	0.8287299119661382	0.09612196496609511	0.7326079470000431
1.5	2.9763514416313192e-05	319.0	0.7975208532381395	0.03856434018588307	0.7589565130522564
1.5	4.281332398719396e-05	319.0	0.7665966690554822	0.015715553518122694	0.7508811155373595
1.5	6.158482110660267e-05	319.0	0.7360447317198164	0.006603657639846166	0.7294410740799703
1.5	8.858667904100833e-05	319.0	0.7059459997336458	0.0028499170105384525	0.7030960827231073
1.5	0.00012742749857031334	319.0	0.6763748165425287	0.0012546471967490717	0.6751201693457797
1.5	0.00018329807108324357	319.0	0.647397605838353	0.0005601545855296654	0.6468374512528233
1.5	0.00026366508987303583	319.0	0.6190722500189988	0.0002525112184879433	0.6188197388005109
1.5	0.000379269019073225	319.0	0.5914482033694554	0.00011457039996551498	0.5913336329694898
1.5	0.0005455594781168515	319.0	0.5645657881210487	5.220625932773385e-05	0.564513581861721
1.5	0.0007847599703514606	319.0	0.5384539109881367	2.3853937337364664e-05	0.5384300570507993
1.5	0.0011288378916846883	319.0	0.5131278718552842	1.0917351863459118e-05	0.5131169545034208
1.5	0.001623776739188721	319.0	0.4886041346657092	5.001102173093295e-06	0.48859913356353607
1.5	0.002335721469090121	319.0	0.4648725348319259	2.2917476208039774e-06	0.46487024308430513
1.5	0.003359818286283781	319.0	0.44191003310830057	1.0501128541368678e-06	0.44190898299544645
1.5	0.004832930238571752	319.0	0.4196780505151458	4.809706788535728e-07	0.41967756954446694
1.5	0.0069519279617756054	319.0	0.3981231830399874	2.2012582578822337e-07	0.3981229629141616
1.5	0.01	319.0	0.3771715116223652	1.0063240896804282e-07	0.3771714109899562
