# bk: ../bk/results/RK4/bk_MVe.csv
q2	x	cme	f2	fl	redx
1.5	1e-05	319.0	0.8183548060806572	0.2986435454676547	0.5197112606130025
1.5	1.438449888287663e-05	319.0	0.7753753704966135	0.1669650808601239	0.6084102896364896
1.5	2.06913808111479e-05	319.0	0.7337519878008028	0.07038331604893554	0.6633686717518672
1.5	2.9763514416313192e-05	319.0	0.6935070026543912	0.027662848359781462	0.6658441542946097
1.5	4.281332398719396e-05	319.0	0.654660110508133	0.01104059732604309	0.6436195131820899
1.5	6.158482110660267e-05	319.0	0.6172236904666122	0.004542140067733479	0.6126815503988787
1.5	8.858667904100833e-05	319.0	0.5812036204345373	0.0019184564457541758	0.5792851639887832
1.5	0.00012742749857031334	319.0	0.5465999310093612	0.0008261924594707113	0.5457737385498905
1.5	0.00018329807108324357	319.0	0.5134068946669518	0.0003606322983220532	0.5130462623686297
1.5	0.00026366508987303583	319.0	0.48161406352481234	0.00015883595405768642	0.48145522757075465
1.5	0.000379269019073225	319.0	0.45120763536147857	7.035896021253445e-05	0.45113727640126605
1.5	0.0005455594781168515	319.0	0.4221707542410382	3.1272669287149e-05	0.4221394815717511
1.5	0.0007847599703514606	319.0	0.39448264151940643	1.392385438616958e-05	0.3944687176650203
1.5	0.0011288378916846883	319.0	0.36811837159293337	6.202611663187217e-06	0.3681121689812702
1.5	0.001623776739188721	319.0	0.34311211628897614	2.762239177305276e-06	0.34310935404979886
1.5	0.002335721469090121	319.0	0.31942801180620944	1.2289089502780376e-06	0.3194267828972592
1.5	0.003359818286283781	319.0	0.29705462960570517	5.459188069147885e-07	0.29705408368689823
1.5	0.004832930238571752	319.0	0.27594637060834415	2.420321145083873e-07	0.27594612857622963
1.5	0.0069519279617756054	319.0	0.25614392392219265	1.0706239119936449e-07	0.2561438168598015
1.5	0.01	319.0	0.2376775417659548	4.724134244517929e-08	0.23767749452461234
