# bk: ../bk/results/RK4/bk_MV.csv
q2	x	cme	f2	fl	redx
1.5	1e-05	319.0	0.937528250320763	0.40025284355760743	0.5372754067631555
1.5	1.438449888287663e-05	319.0	0.8920006752912214	0.22504247382529183	0.6669582014659295
1.5	2.06913808111479e-05	319.0	0.8473967795679935	0.09538590005405827	0.7520108795139353
1.5	2.9763514416313192e-05	319.0	0.8037910580228182	0.03768821358700005	0.7661028444358182
1.5	4.281332398719396e-05	319.0	0.7612630057288498	0.01511871604716556	0.7461442896816842
1.5	6.158482110660267e-05	319.0	0.7198677393045808	0.006250533599476248	0.7136172057051046
1.5	8.858667904100833e-05	319.0	0.6796558866777563	0.002652556790605397	0.677003329887151
1.5	0.00012742749857031334	319.0	0.6406694506564533	0.0011475555661945574	0.6395218950902588
1.5	0.00018329807108324357	319.0	0.6029410578848154	0.0005031093821925819	0.6024379485026229
1.5	0.00026366508987303583	319.0	0.5664940283227752	0.0002225248966112771	0.566271503426164
1.5	0.000379269019073225	319.0	0.5313430601789572	9.897099985171517e-05	0.5312440891791055
1.5	0.0005455594781168515	319.0	0.4974952103923927	4.416083810688324e-05	0.4974510495542858
1.5	0.0007847599703514606	319.0	0.4649492206055603	1.973501758299251e-05	0.4649294855879773
1.5	0.0011288378916846883	319.0	0.43370841888305944	8.822381774860687e-06	0.4336995965012846
1.5	0.001623776739188721	319.0	0.403755745429287	3.941670705079135e-06	0.40375180375858194
1.5	0.002335721469090121	319.0	0.3750764952399421	1.7587780327224701e-06	0.37507473646190936
1.5	0.003359818286283781	319.0	0.3476483473848461	7.832766214324142e-07	0.34764756410822467
1.5	0.004832930238571752	319.0	0.321449259060983	3.479832581176277e-07	0.3214489110777249
1.5	0.0069519279617756054	319.0	0.296455263226354	1.5413798007616105e-07	0.2964551090883739
1.5	0.01	319.0	0.2726405359615574	6.803337794486322e-08	0.2726404679281795
8.5	1e-05	319.0	1.6244171471308118	0.44466555544889336	1.1797515916819183
8.5	1.438449888287663e-05	319.0	1.5447032611439198	0.4665129368489587	1.078190324294961
8.5	2.06913808111479e-05	319.0	1.4666142725654443	0.5044334017079913	0.962180870857453
8.5	2.9763514416313192e-05	319.0	1.3902891234733068	0.553753986814407	0.8365351366588998
8.5	4.281332398719396e-05	319.0	1.3158503262066472	0.566568694026898	0.7492816321797492
8.5	6.158482110660267e-05	319.0	1.243402943469567	0.43686060782558434	0.8065423356439827
8.5	8.858667904100833e-05	319.0	1.1730354186227558	0.22353501647648055	0.9495004021462753
8.5	0.00012742749857031334	319.0	1.1048204400465875	0.09116033525258842	1.013660104793999
8.5	0.00018329807108324357	319.0	1.0388141246656641	0.03571074737614195	1.0031033772895221
8.5	0.00026366508987303583	319.0	0.9750555768988394	0.014299316427158993	0.9607562604716804
8.5	0.000379269019073225	319.0	0.913568806466301	0.005898429049264621	0.9076703774170364
8.5	0.0005455594781168515	319.0	0.8543633545086426	0.0024928261708905513	0.8518705283377521
8.5	0.0007847599703514606	319.0	0.7974336154433497	0.0010720022572988264	0.7963616131860508
8.5	0.0011288378916846883	319.0	0.7427796476246965	0.0004664222567547186	0.7423132253679418
8.5	0.001623776739188721	319.0	0.6903665979521478	0.0002044445232038024	0.690162153428944
8.5	0.002335721469090121	319.0	0.6401613231751613	8.999507976906545e-05	0.6400713280953922
8.5	0.003359818286283781	319.0	0.5921154280888272	3.969152316119348e-05	0.592075736565666
8.5	0.004832930238571752	319.0	0.5461782639204943	1.750848783135385e-05	0.546160755432663
8.5	0.0069519279617756054	319.0	0.502292477946633	7.713711756953221e-06	0.502284764234876
8.5	0.01	319.0	0.4603942821115499	3.3901715289315793e-06	0.460390891940021
27.0	1e-05	319.0	1.4650696607204214	0.1584137295364728	1.3066559311839487
27.0	1.438449888287663e-05	319.0	1.393150996685929	0.1555778471860385	1.2375731494998905
27.0	2.06913808111479e-05	319.0	1.3226985286871533	0.15472364454287676	1.1679748841442765
27.0	2.9763514416313192e-05	319.0	1.2538376159013311	0.15669811366197922	1.097139502239352
27.0	4.281332398719396e-05	319.0	1.1866787920880624	0.16270866079213256	1.0239701312959297
27.0	6.158482110660267e-05	319.0	1.1213168499492783	0.17410411127794237	0.9472127386713359
27.0	8.858667904100833e-05	319.0	1.0578315787844104	0.19020758719240224	0.8676239915920081
27.0	0.00012742749857031334	319.0	0.996288536686995	0.19841202052768953	0.7978765161593055
27.0	0.00018329807108324357	319.0	0.9367383268064422	0.16291169567807354	0.7738266311283687
27.0	0.00026366508987303583	319.0	0.8792161848963063	0.08859279887777084	0.7906233860185354
27.0	0.000379269019073225	319.0	0.8237437281455596	0.03674878253604513	0.7869949456095144
27.0	0.0005455594781168515	319.0	0.770329491867721	0.014307552517814117	0.7560219393499069
27.0	0.0007847599703514606	319.0	0.7189683306563782	0.005662929680005138	0.7133054009763731
27.0	0.0011288378916846883	319.0	0.6696601479639533	0.0023087185214146705	0.6673514294425387
27.0	0.001623776739188721	319.0	0.6223733700950733	0.0009651405207178039	0.6214082295743555
27.0	0.002335721469090121	319.0	0.5770779035874797	0.00041081554258305545	0.5766670880448966
27.0	0.003359818286283781	319.0	0.5337298449272273	0.0001769689800362642	0.533552875947191
27.0	0.004832930238571752	319.0	0.49228318653172676	7.679073832916975e-05	0.4922063957933976
27.0	0.0069519279617756054	319.0	0.4526857862178042	3.3446527729336174e-05	0.45265233969007485
27.0	0.01	319.0	0.4148796133952265	1.4583067772367453e-05	0.41486503032745414
200.0	1e-05	319.0	1.2855833916639154	0.015758359048584678	1.2698250326153309
200.0	1.438449888287663e-05	319.0	1.2217459798544559	0.01504230491561695	1.206703674938839
200.0	2.06913808111479e-05	319.0	1.1592166755157458	0.01436378714241599	1.1448528883733298
200.0	2.9763514416313192e-05	319.0	1.098106894977849	0.01373218864220124	1.0843747063356477
200.0	4.281332398719396e-05	319.0	1.03851481600455	0.013159895366564043	1.025354920637986
200.0	6.158482110660267e-05	319.0	0.9805247176451182	0.012663731691228992	0.9678609859538891
200.0	8.858667904100833e-05	319.0	0.9242072482670638	0.012267218007386988	0.9119400302596768
200.0	0.00012742749857031334	319.0	0.8696198537506138	0.0120041355450994	0.8576157182055144
200.0	0.00018329807108324357	319.0	0.8168065703294066	0.011923958269824456	0.8048826120595821
200.0	0.00026366508987303583	319.0	0.7657971671729582	0.012098636513338012	0.7536985306596202
200.0	0.000379269019073225	319.0	0.716609326096349	0.012622220031387814	0.7039871060649612
200.0	0.0005455594781168515	319.0	0.6692481657462896	0.013550265569134853	0.6556979001771548
200.0	0.0007847599703514606	319.0	0.6237061483433385	0.014535981230398898	0.6091701671129396
200.0	0.0011288378916846883	319.0	0.5799781515618964	0.01375959369960793	0.5662185578622885
200.0	0.001623776739188721	319.0	0.5380317987362552	0.009150858029601885	0.5288809407066533
200.0	0.002335721469090121	319.0	0.4978339202161694	0.004167949538003686	0.4936659706781657
200.0	0.003359818286283781	319.0	0.4593374141293687	0.0016251064951922419	0.4577123076341764
200.0	0.004832930238571752	319.0	0.42249091822233803	0.0006262341637395896	0.42186468405859845
200.0	0.0069519279617756054	319.0	0.38723471335121595	0.0002475949271086707	0.38698711842410727
200.0	0.01	319.0	0.353501073621644	0.00010051418319382877	0.35340055943845017
