# bk: ../bk/results/RK4/bk_MVe.csv
q2	x	cme	f2	fl	redx
1.5	1e-05	319.0	0.7992301160569815	0.28470836560074364	0.5145217504562378
1.5	1.438449888287663e-05	319.0	0.7568899110472875	0.15908727547425386	0.5978026355730337
1.5	2.06913808111479e-05	319.0	0.7159387061563465	0.0670286738952061	0.6489100322611404
1.5	2.9763514416313192e-05	319.0	0.676397363673621	0.026332268054403172	0.6500650956192179
1.5	4.281332398719396e-05	319.0	0.6382796184985609	0.010505216073150647	0.6277744024254102
1.5	6.158482110660267e-05	319.0	0.6015931111682066	0.004320323490105588	0.597272787678101
1.5	8.858667904100833e-05	319.0	0.5663397339896652	0.001824213446205509	0.5645155205434597
1.5	0.00012742749857031334	319.0	0.5325163639299625	0.00078541769847483	0.5317309462314876
1.5	0.00018329807108324357	319.0	0.5001148691646249	0.0003427770377563761	0.4997720921268685
1.5	0.00026366508987303583	319.0	0.4691233214470333	0.00015095965568743774	0.4689723617913458
1.5	0.000379269019073225	319.0	0.43952773434318076	6.687154356791811e-05	0.43946086279961283
1.5	0.0005455594781168515	319.0	0.4113121652222228	2.9727047143694515e-05	0.4112824381750791
1.5	0.0007847599703514606	319.0	0.3844672955418386	1.323994873214747e-05	0.38445405559310647
1.5	0.0011288378916846883	319.0	0.3589798739331969	5.901222760682596e-06	0.35897397271043624
1.5	0.001623776739188721	319.0	0.33482818045024476	2.6299764507697456e-06	0.334825550473794
1.5	0.002335721469090121	319.0	0.31200512241293804	1.171275151575577e-06	0.31200395113778645
1.5	0.003359818286283781	319.0	0.29050936797873417	5.210531065331141e-07	0.2905088469256276
1.5	0.004832930238571752	319.0	0.27036294840301167	2.31481991674288e-07	0.27036271692102
1.5	0.0069519279617756054	319.0	0.2515820241942019	1.0268394149731407e-07	0.2515819215102604
1.5	0.01	319.0	0.23421580998465705	4.54819046387267e-08	0.23421576450275242
