# bk: ../bk/results/RK4/bk_MVe.csv
q2	x	cme	f2	fl	redx
1.5	1e-05	319.0	0.9368178565737177	0.40094786365472873	0.535869992918989
1.5	1.438449888287663e-05	319.0	0.8959130084624691	0.22663578174909044	0.6692772267133786
1.5	2.06913808111479e-05	319.0	0.8556588948814766	0.09659359009955996	0.7590653047819167
1.5	2.9763514416313192e-05	319.0	0.8161394232810042	0.038385605411240566	0.7777538178697636
1.5	4.281332398719396e-05	319.0	0.7774297627011874	0.015491186929479464	0.7619385757717079
1.5	6.158482110660267e-05	319.0	0.739596049625279	0.0064448474767611	0.7331512021485179
1.5	8.858667904100833e-05	319.0	0.7026903587732293	0.0027530617040362605	0.699937297069193
1.5	0.00012742749857031334	319.0	0.666767138897979	0.0011992831410389702	0.66556785575694
1.5	0.00018329807108324357	319.0	0.6318592684567185	0.0005296150667782295	0.6313296533899403
1.5	0.00026366508987303583	319.0	0.5979937136327576	0.0002360437688699181	0.5977576698638877
1.5	0.000379269019073225	319.0	0.5651888656528244	0.00010583218326212734	0.5650830334695623
1.5	0.0005455594781168515	319.0	0.5334529560097508	4.762519124116254e-05	0.5334053308185097
1.5	0.0007847599703514606	319.0	0.5027837782576002	2.1475045523482143e-05	0.5027623032120767
1.5	0.0011288378916846883	319.0	0.4731697294803016	9.691479930086736e-06	0.47316003800037154
1.5	0.001623776739188721	319.0	0.44458996138675616	4.373363538233168e-06	0.4445855880232179
1.5	0.002335721469090121	319.0	0.41701339536712967	1.9719836653613763e-06	0.4170114233834643
1.5	0.003359818286283781	319.0	0.39039895544763076	8.87957267787721e-07	0.390398067490363
1.5	0.004832930238571752	319.0	0.36469577034458184	3.990603962817337e-07	0.36469537128418555
1.5	0.0069519279617756054	319.0	0.33984168783645796	1.788929261979972e-07	0.33984150894353177
1.5	0.01	319.0	0.3157624710011777	7.994211783342308e-08	0.3157623910590599
8.5	1e-05	319.0	1.6253809386301268	0.44564571796917773	1.179735220660949
8.5	1.438449888287663e-05	319.0	1.5537314951234646	0.4700518543260933	1.0836796407973712
8.5	2.06913808111479e-05	319.0	1.4832242299059069	0.5110961480164258	0.9721280818894811
8.5	2.9763514416313192e-05	319.0	1.4140062012632655	0.5643288873369109	0.8496773139263546
8.5	4.281332398719396e-05	319.0	1.3462090641888889	0.5808906704510203	0.7653183937378686
8.5	6.158482110660267e-05	319.0	1.279948505426126	0.4507457645648663	0.8292027408612597
8.5	8.858667904100833e-05	319.0	1.2153228652084913	0.23217376480100113	0.9831491004074902
8.5	0.00012742749857031334	319.0	1.1524123487947062	0.09534448791895364	1.0570678608757527
8.5	0.00018329807108324357	319.0	1.0912812462497605	0.037624131207206694	1.0536571150425538
8.5	0.00026366508987303583	319.0	1.0319759396494728	0.015182032338056088	1.0167939073114167
8.5	0.000379269019073225	319.0	0.9745272706340361	0.00631366610184521	0.9682136045321909
8.5	0.0005455594781168515	319.0	0.9189481763843933	0.0026913249091802243	0.9162568514752131
8.5	0.0007847599703514606	319.0	0.8652329132894933	0.0011679165636180517	0.8640649967258752
8.5	0.0011288378916846883	319.0	0.8133588034548769	0.0005130445829646087	0.8128457588719122
8.5	0.001623776739188721	319.0	0.7632865636847407	0.00022716606971314582	0.7630593976150275
8.5	0.002335721469090121	319.0	0.7149588695145512	0.0001010687563809574	0.7148578007581703
8.5	0.003359818286283781	319.0	0.668300696316653	4.507853313870362e-05	0.6682556177835143
8.5	0.004832930238571752	319.0	0.6232199000891249	2.012034390497874e-05	0.6231997797452199
8.5	0.0069519279617756054	319.0	0.5796056530000726	8.974206210068868e-06	0.5795966787938626
8.5	0.01	319.0	0.5373274326173708	3.994954666883794e-06	0.537323437662704
27.0	1e-05	319.0	1.4660032816326973	0.15876309825954127	1.307240183373156
27.0	1.438449888287663e-05	319.0	1.4013596766553196	0.1567582378149498	1.2446014388403697
27.0	2.06913808111479e-05	319.0	1.3377466290380131	0.15676750117234803	1.1809791278656652
27.0	2.9763514416313192e-05	319.0	1.2752968199930104	0.15969076683430206	1.1156060531587082
27.0	4.281332398719396e-05	319.0	1.2141290310582964	0.16682194051477572	1.0473070905435207
27.0	6.158482110660267e-05	319.0	1.1543476330962459	0.17963812719646613	0.9747095058997798
27.0	8.858667904100833e-05	319.0	1.0960413453238056	0.19755871678356157	0.8984826285402441
27.0	0.00012742749857031334	319.0	1.0392825185594425	0.2075193033403422	0.8317632152191003
27.0	0.00018329807108324357	319.0	0.9841291393045782	0.1716408746355024	0.8124882646690759
27.0	0.00026366508987303583	319.0	0.9306230323916999	0.09406196555136108	0.8365610668403388
27.0	0.000379269019073225	319.0	0.8787919882977869	0.03933591758763311	0.8394560707101538
27.0	0.0005455594781168515	319.0	0.8286476409217657	0.015446876047011162	0.8132007648747546
27.0	0.0007847599703514606	319.0	0.780184759689196	0.006169622283340025	0.7740151374058559
27.0	0.0011288378916846883	319.0	0.7333828232785367	0.002539500179774638	0.730843323098762
27.0	0.001623776739188721	319.0	0.6882063180983955	0.0010724081518839474	0.6871339099465116
27.0	0.002335721469090121	319.0	0.6446034502064685	0.0004613672666685748	0.6441420829397999
27.0	0.003359818286283781	319.0	0.6025064513314854	0.00020098846734242985	0.602305462864143
27.0	0.004832930238571752	319.0	0.5618321087379116	8.824657581603236e-05	0.5617438621620955
27.0	0.0069519279617756054	319.0	0.5224803805707742	3.891224523839473e-05	0.5224414683255357
27.0	0.01	319.0	0.48433349418407845	1.7184708025651644e-05	0.4843163094760528
200.0	1e-05	319.0	1.2883313360195596	0.015793393006334314	1.2725379430132253
200.0	1.438449888287663e-05	319.0	1.230925803168665	0.015156722202708412	1.2157690809659565
200.0	2.06913808111479e-05	319.0	1.1744374817833652	0.014553827675807603	1.1598836541075574
200.0	2.9763514416313192e-05	319.0	1.1189842710145557	0.013994758248228536	1.1049895127663272
200.0	4.281332398719396e-05	319.0	1.064671642063124	0.013492899289204625	1.0511787427739192
200.0	6.158482110660267e-05	319.0	1.0115921410146071	0.013066592426659654	0.9985255485879475
200.0	8.858667904100833e-05	319.0	0.9598243720464893	0.01274167365656093	0.9470826983899283
200.0	0.00012742749857031334	319.0	0.9094321791836169	0.012555511601192441	0.8968766675824245
200.0	0.00018329807108324357	319.0	0.8604664715320884	0.012563278067880719	0.8479031934642077
200.0	0.00026366508987303583	319.0	0.8129636470663978	0.012845982155543095	0.8001176649108547
200.0	0.000379269019073225	319.0	0.766947186628667	0.01351134748421525	0.7534358391444518
200.0	0.0005455594781168515	319.0	0.7224261287973851	0.014629895005659803	0.7077962337917253
200.0	0.0007847599703514606	319.0	0.679394189015633	0.01583731546939013	0.6635568735462428
200.0	0.0011288378916846883	319.0	0.6378310892620259	0.015135775304055183	0.6226953139579707
200.0	0.001623776739188721	319.0	0.5977028792428782	0.010168467877424765	0.5875344113654535
200.0	0.002335721469090121	319.0	0.5589610449911157	0.004681115083591557	0.5542799299075241
200.0	0.003359818286283781	319.0	0.521542722202335	0.0018458066152085744	0.5196969155871264
200.0	0.004832930238571752	319.0	0.48537136476398224	0.0007197148111382949	0.48465164995284393
200.0	0.0069519279617756054	319.0	0.4503564208404009	0.0002880826814757708	0.4500683381589251
200.0	0.01	319.0	0.4163928787279774	0.0001184589810911995	0.4162744197468862
