q2	cme	x	redx
10.0	301.0	0.0002	1.3467457922869561
10.0	319.0	0.00032	1.2733240452156016
10.0	319.0	0.0005	1.170600323115669
10.0	319.0	0.0008	1.063301542573295
10.0	319.0	0.0013	0.9587579767599744
10.0	319.0	0.002	0.872458309707635
10.0	319.0	0.005	0.7091468528029068
10.0	319.0	0.02	0.6032275944358596
12.0	301.0	0.000161	1.38900521736544
12.0	301.0	0.0002	1.4083143622644476
12.0	319.0	0.0002	1.4372694900419913
12.0	301.0	0.00032	1.350167131373
12.0	319.0	0.00032	1.3584319439318384
12.0	319.0	0.0005	1.2508198924875074
12.0	319.0	0.0008	1.1343601562804073
12.0	319.0	0.0013	1.0198449855015763
12.0	319.0	0.002	0.9251558044336884
12.0	319.0	0.0032	0.8295216987937302
12.0	319.0	0.005	0.7460156083840621
12.0	319.0	0.02	0.6299690967576012
15.0	301.0	0.0002	1.4490850096145593
15.0	301.0	0.000246	1.4671430006188768
15.0	301.0	0.00032	1.4430840209319455
15.0	319.0	0.00032	1.458591254323419
15.0	319.0	0.0005	1.3506079029274176
15.0	319.0	0.0008	1.2238917261516526
15.0	319.0	0.0013	1.0968507873233626
15.0	319.0	0.002	0.9913636643367457
15.0	319.0	0.0032	0.8847827740079891
15.0	319.0	0.005	0.7919282852748734
15.0	319.0	0.008	0.7024406902477329
15.0	319.0	0.02	0.6627764301615917
18.0	301.0	0.000268	1.5076268923138687
18.0	301.0	0.000328	1.5034262363129771
18.0	301.0	0.0005	1.4239762229357953
18.0	319.0	0.0005	1.431701447815374
18.0	319.0	0.0008	1.2985979914313415
18.0	319.0	0.0013	1.1613953683649247
18.0	319.0	0.002	1.046731261953439
18.0	319.0	0.0032	0.9307712311162077
18.0	319.0	0.005	0.829809762198848
18.0	319.0	0.008	0.7326831882577546
18.0	319.0	0.02	0.689584398647851
22.0	301.0	0.0005	1.5038334271966831
22.0	319.0	0.0008	1.3814864400769955
22.0	319.0	0.0013	1.2337585467154555
22.0	319.0	0.002	1.108805489447205
