q2	cme	x	redx
0.045	301.0	6.21e-07	0.06680648538707644
0.065	301.0	8.97e-07	0.08761066415490583
0.065	301.0	1.02e-06	0.08938490411960891
0.085	301.0	1.17e-06	0.10611692320777295
0.085	301.0	1.34e-06	0.10843340905586958
0.085	301.0	1.56e-06	0.10998185075629079
0.1	301.0	1.51e-06	0.12082870272905061
0.1	301.0	1.73e-06	0.12274044488203527
0.1	301.0	2.02e-06	0.12386860908178472
0.1	301.0	2.43e-06	0.12417956408685006
0.15	301.0	2.07e-06	0.15666094180751972
0.15	301.0	2.36e-06	0.16007880435816446
0.15	301.0	2.76e-06	0.16244652634552018
0.15	301.0	3.31e-06	0.1634561663636376
0.15	301.0	4.14e-06	0.16303663298285168
0.15	319.0	5.02e-06	0.16231476494255562
0.2	301.0	3.15e-06	0.19305129840504204
0.2	301.0	3.68e-06	0.19585409517436206
0.2	301.0	4.41e-06	0.19697222463295075
0.2	301.0	5.52e-06	0.19628328657931604
0.2	319.0	6.69e-06	0.1952457466546325
0.2	319.0	8.49e-06	0.19208326820046986
0.2	319.0	1.1e-05	0.18825898074507533
0.2	319.0	3.98e-05	0.16801864290991336
0.2	319.0	0.000251	0.14120002888826283
0.25	301.0	3.94e-06	0.22208109887126143
0.25	301.0	4.6e-06	0.22524201194983645
0.25	301.0	5.52e-06	0.2264121017262282
0.25	301.0	6.900000000000002e-06	0.2254265900672573
0.25	319.0	8.36e-06	0.22406057466912271
0.25	319.0	1.06e-05	0.22019267892766614
0.25	319.0	1.3800000000000003e-05	0.21543012159421004
0.25	319.0	2.3e-05	0.20570417312860784
0.25	319.0	3.98e-05	0.1952143240697331
0.25	319.0	0.00011	0.17658783644637954
0.25	319.0	0.000251	0.16253387741822944
0.25	319.0	0.000394	0.15534581702070535
0.25	301.0	0.00158	0.13582303192640102
0.35	301.0	5.12e-06	0.2688104594129031
0.35	319.0	5.12e-06	0.276236488884546
0.35	301.0	6.1e-06	0.2745367741424152
0.35	301.0	6.62e-06	0.2758764323628129
0.35	301.0	8.28e-06	0.2764705443837506
0.35	319.0	1e-05	0.27602289787595663
0.35	319.0	1.27e-05	0.271318262516318
0.35	319.0	1.65e-05	0.26529497603266156
0.35	319.0	3.2e-05	0.24871566336383832
0.35	319.0	6.620000000000001e-05	0.23051163638615343
0.35	319.0	0.00013000000000000002	0.21437360521074492
0.35	319.0	0.00022	0.20242432882221664
0.35	319.0	0.0005	0.18508735698920475
0.35	319.0	0.00251	0.15652073046818682
0.4	301.0	8.83e-06	0.2986042211588547
0.4	301.0	1.1e-05	0.29673303680340485
0.4	319.0	1.33e-05	0.29444502471415807
0.4	319.0	1.7e-05	0.2883725211100527
0.4	319.0	2.2e-05	0.2814245134254439
0.4	319.0	3.68e-05	0.2669696398675628
0.4	319.0	8.83e-05	0.24278256794165384
0.4	319.0	0.000176	0.22475287501202573
0.4	319.0	0.000294	0.21211051118719298
0.4	319.0	0.0006309999999999999	0.19465209242219772
0.5	319.0	7.32e-06	0.33816906737425
0.5	301.0	8.599999999999999e-06	0.33527714006121034
0.5	319.0	1.58e-05	0.33366393825489893
0.5	319.0	2.12e-05	0.3250296384261228
0.5	319.0	2.7600000000000007e-05	0.31651083832345417
0.5	319.0	3.98e-05	0.30427300171351146
0.5	319.0	0.0001	0.2739141324530036
0.5	319.0	0.000251	0.24566693740229717
0.5	319.0	0.000368	0.2347109742309937
0.5	319.0	0.0008	0.21404733262067704
0.5	301.0	0.0032	0.18303695638910297
0.65	319.0	9.52e-06	0.38897400556548706
0.65	301.0	1.12e-05	0.38527378387937183
0.65	319.0	1.58e-05	0.3894515350488131
0.65	301.0	1.64e-05	0.38579632880687675
0.65	319.0	3.98e-05	0.35658786627051337
0.65	319.0	5.98e-05	0.3399630805625851
0.65	319.0	0.0001	0.31935409590200403
0.65	319.0	0.000251	0.28453889201809146
0.65	319.0	0.000478	0.2621835813547995
0.65	319.0	0.0008	0.245610350447571
0.65	319.0	0.0032	0.20730038867093406
0.85	319.0	1.24e-05	0.4450504002164091
0.85	301.0	1.3800000000000003e-05	0.43835650329138487
0.85	301.0	2e-05	0.4413445965906516
0.85	319.0	2e-05	0.4451507522080644
0.85	319.0	3.98e-05	0.41689343061842177
0.85	319.0	5e-05	0.40576330923130244
0.85	319.0	0.0001	0.3716877450707849
0.85	319.0	0.000251	0.3289065775884762
0.85	319.0	0.0008	0.2811080591197067
0.85	301.0	0.0032	0.23395272125033797
1.2	319.0	1.76e-05	0.5231971137889376
1.2	301.0	2e-05	0.5156234236802809
1.2	319.0	2e-05	0.5264750298254661
1.2	301.0	3.2e-05	0.5122384707614633
1.2	319.0	3.2e-05	0.5154804504470399
1.2	319.0	6.31e-05	0.47691083290330316
1.2	319.0	8e-05	0.4621087280537024
1.2	319.0	0.00013000000000000002	0.432104804235469
1.2	319.0	0.00015800000000000002	0.42030832152737035
1.2	319.0	0.000398	0.3676142048048549
1.2	319.0	0.0013	0.3087413054791546
1.2	319.0	0.005	0.2545156209482447
1.5	319.0	1.85e-05	0.5639776190431052
1.5	319.0	2.2e-05	0.5764108468777445
1.5	301.0	3.2e-05	0.5693544236375015
1.5	319.0	3.2e-05	0.5757140596080891
1.5	319.0	5e-05	0.5521820885594769
1.5	319.0	8e-05	0.519629030858687
1.5	319.0	0.00013000000000000002	0.484844403489325
1.5	319.0	0.0002	0.45474897394520525
1.5	319.0	0.00032	0.42340350714470676
1.5	319.0	0.0005	0.3952696891791553
1.5	319.0	0.0008	0.36742797618411027
1.5	319.0	0.001	0.3548586681418352
1.5	301.0	0.0032	0.29627172547694935
1.5	319.0	0.013	0.25082594155933746
2.0	319.0	2.47e-05	0.6344859288555219
2.0	319.0	2.93e-05	0.6472728806134913
2.0	301.0	3.27e-05	0.635854154856903
2.0	301.0	5e-05	0.6310380338000682
2.0	319.0	5e-05	0.6357380155624417
2.0	319.0	8e-05	0.6005032228579849
2.0	319.0	0.00013000000000000002	0.5593759013321986
2.0	319.0	0.0002	0.5230697595316756
2.0	319.0	0.00032	0.48503261735434544
2.0	319.0	0.0005	0.45089441381781364
2.0	319.0	0.001	0.4018669953269161
2.0	319.0	0.0032	0.33077534047379314
2.0	301.0	0.013	0.2751514757417374
2.7	319.0	3.09e-05	0.6993673023982921
2.7	319.0	3.66e-05	0.718480768772679
2.7	301.0	4.09e-05	0.7049629564742356
2.7	301.0	5e-05	0.7115539449963187
2.7	319.0	5e-05	0.7229662472229277
2.7	301.0	8e-05	0.6884017085939468
2.7	319.0	8e-05	0.6917389155447934
2.7	319.0	0.00013000000000000002	0.6448997332628242
