#: table_doi: 10.17182/hepdata.58304.v1/t69
#: name: Table 69
#: description: Combined reduced cross section data and F2 for Neutral Current  E- P scattering at Q**2=20000. GeV**2.

#: data_file: Table69.yaml
#: keyword reactions: E- P --> E- X
#: keyword observables: SIG | F2
#: keyword phrases: Inclusive | Integrated Cross Section | Cross Section | Structure Function | Electron production | Neutral Current | Deep Inelastic Scattering
#: Q**2 [GeV^2],20000.0
#: RE,E- P --> E- X
X,Y,Ecm,SIG(C=REDUCED),stat +,stat -,sys_1 +,sys_1 -,sys_2 +,sys_2 -,sys_3 +,sys_3 -,sys_4 +,sys_4 -,sys_5 +,sys_5 -,"sys,overall normalisation uncertainty. +","sys,overall normalisation uncertainty. -"
0.25,0.791,319.0,0.406,26.54%,-26.54%,3.29%,-3.29%,2.47%,-2.47%,0.38%,-0.38%,-0.01%,0.01%,-0.07%,0.07%,0.5%,-0.5%
0.4,0.494,319.0,0.194,33.37%,-33.37%,7.52%,-7.52%,1.55%,-1.55%,0.51%,-0.51%,0.0%,-0.0%,-0.25%,0.25%,0.5%,-0.5%
0.65,0.304,319.0,0.013,73.47%,-73.47%,34.51%,-34.51%,7.37%,-7.37%,3.18%,-3.18%,-0.04%,0.04%,-0.4%,0.4%,0.5%,-0.5%

#: Q**2 [GeV^2],20000.0
#: RE,E- P --> E- X
X,Y,Ecm, F2,"sys,overall normalisation uncertainty. +","sys,overall normalisation uncertainty. -"
0.25,0.791,319.0,-,0,0
0.4,0.494,319.0,0.118,0.5%,-0.5%
0.65,0.304,319.0,0.009,0.5%,-0.5%

