#: table_doi: 10.17182/hepdata.58304.v1/t52
#: name: Table 52
#: description: Combined reduced cross section data and F2 for Neutral Current  E- P scattering at Q**2=120. GeV**2.

#: data_file: Table52.yaml
#: keyword reactions: E- P --> E- X
#: keyword observables: SIG | F2
#: keyword phrases: Inclusive | Integrated Cross Section | Cross Section | Structure Function | Electron production | Neutral Current | Deep Inelastic Scattering
#: Q**2 [GeV^2],120.0
#: RE,E- P --> E- X
X,Y,Ecm,SIG(C=REDUCED),stat +,stat -,sys_1 +,sys_1 -,sys_2 +,sys_2 -,sys_3 +,sys_3 -,sys_4 +,sys_4 -,sys_5 +,sys_5 -,"sys,overall normalisation uncertainty. +","sys,overall normalisation uncertainty. -"
0.0016,0.741,319.0,1.343,4.2%,-4.2%,4.8%,-4.8%,1.69%,-1.69%,-0.07%,0.07%,0.01%,-0.01%,-0.16%,0.16%,0.5%,-0.5%
0.002,0.593,319.0,1.317,3.31%,-3.31%,3.2%,-3.2%,1.95%,-1.95%,0.23%,-0.23%,-0.05%,0.05%,0.26%,-0.26%,0.5%,-0.5%
0.0032,0.371,319.0,1.192,3.01%,-3.01%,3.2%,-3.2%,1.59%,-1.59%,0.39%,-0.39%,-0.01%,0.01%,-0.15%,0.15%,0.5%,-0.5%

#: Q**2 [GeV^2],120.0
#: RE,E- P --> E- X
X,Y,Ecm, F2,"sys,overall normalisation uncertainty. +","sys,overall normalisation uncertainty. -"
0.0016,0.741,319.0,-,0,0
0.002,0.593,319.0,1.39,0.5%,-0.5%
0.0032,0.371,319.0,1.211,0.5%,-0.5%

