#: table_doi: 10.17182/hepdata.58304.v1/t70
#: name: Table 70
#: description: Combined reduced cross section data and F2 for Neutral Current  E- P scattering at Q**2=30000. GeV**2.

#: data_file: Table70.yaml
#: keyword reactions: E- P --> E- X
#: keyword observables: SIG | F2
#: keyword phrases: Inclusive | Integrated Cross Section | Cross Section | Structure Function | Electron production | Neutral Current | Deep Inelastic Scattering
#: Q**2 [GeV^2],30000.0
#: RE,E- P --> E- X
X,Y,Ecm,SIG(C=REDUCED),stat +,stat -,sys_1 +,sys_1 -,sys_2 +,sys_2 -,sys_3 +,sys_3 -,sys_4 +,sys_4 -,sys_5 +,sys_5 -,"sys,overall normalisation uncertainty. +","sys,overall normalisation uncertainty. -"
0.4,0.741,319.0,0.247,47.25%,-47.25%,6.75%,-6.75%,5.97%,-5.97%,-0.63%,0.63%,0.0%,-0.0%,0.52%,-0.52%,0.5%,-0.5%

#: Q**2 [GeV^2],30000.0
#: RE,E- P --> E- X
X,Y,Ecm, F2
0.4,0.741,319.0,-

