#: table_doi: 10.17182/hepdata.58304.v1/t51
#: name: Table 51
#: description: Combined reduced cross section data and F2 for Neutral Current  E- P scattering at Q**2=90. GeV**2.

#: data_file: Table51.yaml
#: keyword reactions: E- P --> E- X
#: keyword observables: SIG | F2
#: keyword phrases: Inclusive | Integrated Cross Section | Cross Section | Structure Function | Electron production | Neutral Current | Deep Inelastic Scattering
#: Q**2 [GeV^2],90.0
#: RE,E- P --> E- X
X,Y,Ecm,SIG(C=REDUCED),stat +,stat -,sys_1 +,sys_1 -,sys_2 +,sys_2 -,sys_3 +,sys_3 -,sys_4 +,sys_4 -,sys_5 +,sys_5 -,"sys,overall normalisation uncertainty. +","sys,overall normalisation uncertainty. -"
0.0013,0.684,319.0,1.372,4.0%,-4.0%,5.5%,-5.5%,1.72%,-1.72%,-0.26%,0.26%,0.01%,-0.01%,-0.1%,0.1%,0.5%,-0.5%
0.002,0.445,319.0,1.257,3.43%,-3.43%,3.3%,-3.3%,1.87%,-1.87%,0.57%,-0.57%,-0.04%,0.04%,-0.26%,0.26%,0.5%,-0.5%

#: Q**2 [GeV^2],90.0
#: RE,E- P --> E- X
X,Y,Ecm, F2,"sys,overall normalisation uncertainty. +","sys,overall normalisation uncertainty. -"
0.0013,0.684,319.0,-,0,0
0.002,0.445,319.0,1.292,0.5%,-0.5%

