y	r	N(r,Y)
0.0	2.9999999999999997e-06	2.017575736183442e-12
0.0	3.1291009577556375e-06	2.1889397386969267e-12
0.0	3.2637576012757556e-06	2.3748185049860647e-12
0.0	3.4042090120114036e-06	2.5763970288087912e-12
0.0	3.550704559961752e-06	2.795088317915557e-12
0.0	3.703504346427883e-06	3.032423239213244e-12
0.0	3.862879665819886e-06	3.2897190795332084e-12
0.0	4.029113487337261e-06	3.5688551739290308e-12
0.0	4.202500957377734e-06	3.871720068221661e-12
0.0	4.3833499235665515e-06	4.200102217334089e-12
0.0	4.5719814813367325e-06	4.556354264783843e-12
0.0	4.768730544030612e-06	4.942620651156855e-12
0.0	4.973946437534918e-06	5.361723774063061e-12
0.0	5.187993520505251e-06	5.816284448321105e-12
0.0	5.411251831281018e-06	6.309281690606102e-12
0.0	5.644117762639461e-06	6.8439697514425204e-12
0.0	5.887004765586915e-06	7.42429107161092e-12
0.0	6.140344083436685e-06	8.061171087543e-12
0.0	6.404585517476965e-06	8.746924386178973e-12
0.0	6.680198225588353e-06	9.484285685486248e-12
0.0	6.967671555228688e-06	1.0284530087318402e-11
0.0	7.267515912264268e-06	1.1149384521471008e-11
0.0	7.580263667190167e-06	1.2086205805230997e-11
0.0	7.906470100348338e-06	1.3111096131521224e-11
0.0	8.2467143878221e-06	1.4199536201737637e-11
0.0	8.601600629757127e-06	1.5408513747166536e-11
0.0	8.97175892293484e-06	1.671823211315256e-11
0.0	9.3578464795027e-06	1.812341112625871e-11
0.0	9.760548793847392e-06	1.9656849616826347e-11
0.0	1.0180580859682836e-05	2.129775427359381e-11
0.0	1.0618688439514093e-05	2.3108333155562364e-11
0.0	1.1075649388730775e-05	2.5051833945466256e-11
0.0	1.1552275036681039e-05	2.7234370672157746e-11
0.0	1.2049411627178395e-05	2.9416907398849235e-11
0.0	1.2567941820998635e-05	3.1925442177323515e-11
0.0	1.3108786263034654e-05	3.463277339007364e-11
0.0	1.3672905216891896e-05	3.7511358408849886e-11
0.0	1.4261300269826188e-05	4.070753107161932e-11
0.0	1.4875016111051287e-05	4.4082831199216715e-11
0.0	1.551514238657371e-05	4.785084383443396e-11
0.0	1.6182815633847658e-05	5.187058447784772e-11
0.0	1.6879221299685207e-05	5.6242802605257366e-11
0.0	1.760559584500481e-05	6.09584250813179e-11
0.0	1.8363228940154412e-05	6.611178295215182e-11
0.0	1.9153465754707738e-05	7.166968091038305e-11
0.0	1.9977709345798634e-05	7.768967440966339e-11
0.0	2.083742314923409e-05	8.423289283012692e-11
0.0	2.1734133577809298e-05	9.131933009087524e-11
0.0	2.2669432731437386e-05	9.900865904160497e-11
0.0	2.3644981223905912e-05	1.0724449977915589e-10
0.0	2.4662511131279353e-05	1.1637633749411625e-10
0.0	2.5723829067181817e-05	1.261708256428593e-10
0.0	2.683081939042031e-05	1.3674775321113341e-10
0.0	2.7985447550644247e-05	1.4818938027041319e-10
0.0	2.9189763577980414e-05	1.6061446706762155e-10
0.0	3.0445905722839716e-05	1.7410892661157572e-10
0.0	3.1756104252358535e-05	1.8887067446636544e-10
0.0	3.312268541021439e-05	2.0470146345875295e-10
0.0	3.454807554684684e-05	2.217189798230442e-10
0.0	3.603480542741753e-05	2.403700950435352e-10
0.0	3.758551472515682e-05	2.606635129130535e-10
0.0	3.920295670807561e-05	2.826525579625936e-10
0.0	4.0890003127364066e-05	3.074306250419681e-10
0.0	4.2649649316155386e-05	3.322086921213436e-10
0.0	4.448501950770797e-05	3.59907550332663e-10
0.0	4.639937238244908e-05	3.902490292301336e-10
0.0	4.839610685372739e-05	4.230038198351952e-10
0.0	5.047876810254753e-05	4.5822831451068495e-10
0.0	5.265105387200207e-05	4.96752237512149e-10
0.0	5.491682103257522e-05	5.386252778819824e-10
0.0	5.7280092429975356e-05	5.83939569872028e-10
0.0	5.974506402765579e-05	6.324765214373249e-10
0.0	6.231611235670332e-05	6.85846100577286e-10
0.0	6.499780228632277e-05	7.430059082904996e-10
0.0	6.779489512871472e-05	8.05317435590664e-10
0.0	7.071235709273488e-05	8.725697773054214e-10
0.0	7.375536810134513e-05	9.46315627635883e-10
0.0	7.692933098851289e-05	1.025295268537886e-09
0.0	8.023988109188553e-05	1.1109776343376652e-09
0.0	8.369289625827251e-05	1.2042031191138636e-09
0.0	8.729450727970124e-05	1.3051584983808076e-09
0.0	9.10511087785734e-05	1.414207222839432e-09
0.0	9.496937056124893e-05	1.531915383237069e-09
0.0	9.905624946021803e-05	1.6600696609968552e-09
0.0	0.00010331900168588338	1.799722884221098e-09
0.0	0.0001077651957098847	1.9496226663809904e-09
0.0	0.00011240272570284132	2.111180541089807e-09
0.0	0.00011723982555036855	2.2863001884851214e-09
0.0	0.00012228508347225406	2.478676950729028e-09
