y	r	N(r,Y)
0.0	2.9999999999999997e-06	3.3803343079063417e-10
0.0	3.1291009577556375e-06	3.667396703599006e-10
0.0	3.2637576012757556e-06	3.978789044093071e-10
0.0	3.4042090120114036e-06	4.3165682635956833e-10
0.0	3.550704559961752e-06	4.682965601654734e-10
0.0	3.703504346427883e-06	5.080397465940582e-10
0.0	3.862879665819886e-06	5.511486248266756e-10
0.0	4.029113487337261e-06	5.979075948185969e-10
0.0	4.202500957377734e-06	6.486247821708431e-10
0.0	4.3833499235665515e-06	7.036343797863237e-10
0.0	4.5719814813367325e-06	7.63299041633692e-10
0.0	4.768730544030612e-06	8.28011672073087e-10
0.0	4.973946437534918e-06	8.981988188674895e-10
0.0	5.187993520505251e-06	9.743236315525364e-10
0.0	5.411251831281018e-06	1.0568901051766614e-09
0.0	5.644117762639461e-06	1.1464502850775555e-09
0.0	5.887004765586915e-06	1.2436402492101518e-09
0.0	6.140344083436685e-06	1.3501523323063015e-09
0.0	6.404585517476965e-06	1.4644373505350681e-09
0.0	6.680198225588353e-06	1.588264964041525e-09
0.0	6.967671555228688e-06	1.7222104414114796e-09
0.0	7.267515912264268e-06	1.8670768580828755e-09
0.0	7.580263667190167e-06	2.0242089444834225e-09
0.0	7.906470100348338e-06	2.1957293017132242e-09
0.0	8.2467143878221e-06	2.3777227842002837e-09
0.0	8.601600629757127e-06	2.580083396202038e-09
0.0	8.97175892293484e-06	2.797751877727801e-09
0.0	9.3578464795027e-06	3.034417022712088e-09
0.0	9.760548793847392e-06	3.3000248574630942e-09
0.0	1.0180580859682836e-05	3.5656326922140887e-09
0.0	1.0618688439514093e-05	3.8685194230839205e-09
0.0	1.1075649388730775e-05	4.193659657695416e-09
0.0	1.1552275036681039e-05	4.546837051930502e-09
0.0	1.2049411627178395e-05	4.930516398546316e-09
0.0	1.2567941820998635e-05	5.3435898589298354e-09
0.0	1.3108786263034654e-05	5.796146667851115e-09
0.0	1.3672905216891896e-05	6.277331656484325e-09
0.0	1.4261300269826188e-05	6.812839054918395e-09
0.0	1.4875016111051287e-05	7.377130000855534e-09
0.0	1.551514238657371e-05	8.007871005561673e-09
0.0	1.6182815633847658e-05	8.680971885284417e-09
0.0	1.6879221299685207e-05	9.411211255477872e-09
0.0	1.760559584500481e-05	1.0202620689286063e-08
0.0	1.8363228940154412e-05	1.1060358943551423e-08
0.0	1.9153465754707738e-05	1.1990148297324452e-08
0.0	1.9977709345798634e-05	1.2995728631489688e-08
0.0	2.083742314923409e-05	1.4088361850870727e-08
0.0	2.1734133577809298e-05	1.5278123215053307e-08
0.0	2.2669432731437386e-05	1.6561596907261235e-08
0.0	2.3644981223905912e-05	1.7939956413024326e-08
0.0	2.4662511131279353e-05	1.9479605359121836e-08
0.0	2.5723829067181817e-05	2.110248415250469e-08
0.0	2.683081939042031e-05	2.2869587469601723e-08
0.0	2.7985447550644247e-05	2.478375281676646e-08
0.0	2.9189763577980414e-05	2.6860565644096312e-08
0.0	3.0445905722839716e-05	2.9143585643266757e-08
0.0	3.1756104252358535e-05	3.1586099689455746e-08
0.0	3.312268541021439e-05	3.4225663601987844e-08
0.0	3.454807554684684e-05	3.720734172413283e-08
0.0	3.603480542741753e-05	4.018901984627782e-08
0.0	3.758551472515682e-05	4.3577991557805754e-08
0.0	3.920295670807561e-05	4.726339738525798e-08
0.0	4.0890003127364066e-05	5.1237942419802115e-08
0.0	4.2649649316155386e-05	5.552796092377342e-08
0.0	4.448501950770797e-05	6.01610604250442e-08
0.0	4.639937238244908e-05	6.52265453007796e-08
0.0	4.839610685372739e-05	7.069562223092907e-08
0.0	5.047876810254753e-05	7.663385981621367e-08
0.0	5.265105387200207e-05	8.303951530868145e-08
0.0	5.491682103257522e-05	9.000701243674583e-08
0.0	5.7280092429975356e-05	9.756842825803119e-08
0.0	5.974506402765579e-05	1.0570840017416119e-07
0.0	6.231611235670332e-05	1.1458146332756368e-07
0.0	6.499780228632277e-05	1.2412910365426722e-07
0.0	6.779489512871472e-05	1.3452937721571604e-07
0.0	7.071235709273488e-05	1.4575338366105102e-07
0.0	7.375536810134513e-05	1.5805851246903216e-07
0.0	7.692933098851289e-05	1.7123251918172624e-07
0.0	8.023988109188553e-05	1.8554609013822301e-07
0.0	8.369289625827251e-05	2.0112609098561236e-07
0.0	8.729450727970124e-05	2.1794184162689746e-07
0.0	9.10511087785734e-05	2.3619901810802023e-07
0.0	9.496937056124893e-05	2.5578021629111984e-07
0.0	9.905624946021803e-05	2.77156572089706e-07
0.0	0.00010331900168588338	3.004723159304535e-07
0.0	0.0001077651957098847	3.2546026894767975e-07
0.0	0.00011240272570284132	3.524026236843664e-07
0.0	0.00011723982555036855	3.81976394677287e-07
0.0	0.00012228508347225406	4.1371845285411157e-07
0.0	0.00012754745727075275	4.4841280978198156e-07
0.0	0.00013303629023506981	4.860530667703321e-07
0.0	0.00013876132773027133	5.26412356497902e-07
0.0	0.00014473273450007866	5.700204019080816e-07
0.0	0.00015096111271426313	6.181168732232253e-07
