# redx2009_full data excluding for 0.85 < q2 < 50.
q2	x	y	cme	redx	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	tot+	tot-	err
15.0	0.0008	0.185	319.0	1.115	0.47	-0.47	0.63	-0.63	0.65	-0.65	0.27	-0.27	0.09	-0.09	0.05	-0.05	0.5	-0.5	1.0600943354249186
15.0	0.0013	0.114	319.0	0.988	0.51	-0.51	0.65	-0.65	0.69	-0.69	0.27	-0.27	0.04	-0.04	0.11	-0.11	0.5	-0.5	1.1159301053381434
15.0	0.002	0.07400000000000001	319.0	0.875	0.53	-0.53	0.66	-0.66	0.72	-0.72	0.26	-0.26	0.04	-0.04	0.24	-0.24	0.5	-0.5	1.1669190203266036
15.0	0.0032	0.046	319.0	0.789	0.56	-0.56	0.78	-0.78	0.7	-0.7	0.26	-0.26	0.05	-0.05	0.22	-0.22	0.5	-0.5	1.2371337841963577
15.0	0.005	0.03	319.0	0.718	0.59	-0.59	0.62	-0.62	0.65	-0.65	0.24	-0.24	0.04	-0.04	0.29	-0.29	0.5	-0.5	1.1394296819023104
15.0	0.008	0.019	319.0	0.636	0.5	-0.5	0.73	-0.73	0.67	-0.67	0.25	-0.25	0.04	-0.04	0.22	-0.22	0.5	-0.5	1.1594395197680645
18.0	0.000268	0.745	301.0	1.3319999999999999	3.24	-3.24	3.67	-3.67	0.92	-0.92	0.34	-0.34	0.21	-0.21	0.04	-0.04	0.5	-0.5	4.997419334016309
18.0	0.000328	0.608	301.0	1.375	1.25	-1.25	1.67	-1.67	1.03	-1.03	0.45	-0.45	1.07	-1.07	0.31	-0.31	0.5	-0.5	2.6183582642564405
18.0	0.0005	0.39899999999999997	301.0	1.276	0.93	-0.93	1.0	-1.0	0.86	-0.86	0.51	-0.51	0.9	-0.9	0.19	-0.19	0.5	-0.5	1.9263177308014376
18.0	0.0005	0.35600000000000004	319.0	1.2770000000000001	0.73	-0.73	0.7	-0.7	0.79	-0.79	0.26	-0.26	0.53	-0.53	0.14	-0.14	0.5	-0.5	1.4195421797185177
18.0	0.0008	0.222	319.0	1.168	0.46	-0.46	0.59	-0.59	0.65	-0.65	0.27	-0.27	0.12	-0.12	0.1	-0.1	0.5	-0.5	1.038989894079822
18.0	0.0013	0.13699999999999998	319.0	1.052	0.46	-0.46	0.63	-0.63	0.66	-0.66	0.28	-0.28	0.08	-0.08	0.07	-0.07	0.5	-0.5	1.0648004507887852
18.0	0.002	0.08900000000000001	319.0	0.95	0.51	-0.51	0.62	-0.62	0.69	-0.69	0.25	-0.25	0.05	-0.05	0.07	-0.07	0.5	-0.5	1.0911003620199198
18.0	0.0032	0.055999999999999994	319.0	0.836	0.53	-0.53	0.65	-0.65	0.66	-0.66	0.25	-0.25	0.04	-0.04	0.21	-0.21	0.5	-0.5	1.1167810886650973
18.0	0.005	0.036000000000000004	319.0	0.75	0.56	-0.56	0.6	-0.6	0.65	-0.65	0.24	-0.24	0.03	-0.03	0.24	-0.24	0.5	-0.5	1.1009995458672996
18.0	0.008	0.022000000000000002	319.0	0.6679999999999999	0.45	-0.45	0.66	-0.66	0.7	-0.7	0.25	-0.25	0.04	-0.04	0.24	-0.24	0.5	-0.5	1.1179445424528
22.0	0.0005	0.488	301.0	1.3419999999999999	2.56	-2.56	1.22	-1.22	1.13	-1.13	1.1	-1.1	1.33	-1.33	0.46	-0.46	0.5	-0.5	3.5368630168554733
22.0	0.0008	0.272	319.0	1.2690000000000001	2.19	-2.19	0.65	-0.65	0.8	-0.8	0.25	-0.25	0.31	-0.31	0.04	-0.04	0.5	-0.5	2.4533242753455973
22.0	0.0013	0.16699999999999998	319.0	1.071	2.25	-2.25	1.4	-1.4	0.86	-0.86	0.23	-0.23	-0.07	0.07	-0.24	0.24	0.5	-0.5	2.8066884401372376
22.0	0.002	0.109	319.0	1.0190000000000001	2.71	-2.71	0.77	-0.77	0.85	-0.85	0.61	-0.61	-0.01	0.01	0.3	-0.3	0.5	-0.5	3.02021522411897
22.0	0.0032	0.068	319.0	0.9059999999999999	2.55	-2.55	1.18	-1.18	0.74	-0.74	0.01	-0.01	0.06	-0.06	-0.2	0.2	0.5	-0.5	2.9131083055732754
22.0	0.005	0.043	319.0	0.774	2.36	-2.36	0.89	-0.89	0.71	-0.71	0.24	-0.24	0.0	-0.0	0.39	-0.39	0.5	-0.5	2.659981202941103
22.0	0.008	0.027000000000000003	319.0	0.66	2.42	-2.42	0.93	-0.93	0.76	-0.76	0.42	-0.42	0.04	-0.04	0.57	-0.57	0.5	-0.5	2.7931702418578066
27.0	0.000335	0.894	301.0	1.402	4.09	-4.09	3.92	-3.92	0.91	-0.91	0.34	-0.34	0.21	-0.21	0.05	-0.05	0.5	-0.5	5.751938803568758
27.0	0.00041	0.73	301.0	1.4169999999999998	1.15	-1.15	2.1	-2.1	1.08	-1.08	0.43	-0.43	1.06	-1.06	0.16	-0.16	0.5	-0.5	2.869320477046787
27.0	0.0005	0.599	301.0	1.4180000000000001	1.15	-1.15	1.46	-1.46	0.83	-0.83	0.57	-0.57	0.81	-0.81	0.28	-0.28	0.5	-0.5	2.2808770243044667
27.0	0.0005	0.534	319.0	1.42	0.94	-0.94	0.75	-0.75	1.08	-1.08	0.26	-0.26	0.98	-0.98	0.15	-0.15	0.5	-0.5	1.9138965489283897
27.0	0.0008	0.374	301.0	1.296	2.45	-2.45	0.83	-0.83	0.77	-0.77	0.51	-0.51	0.48	-0.48	0.3	-0.3	0.5	-0.5	2.8044250747702284
27.0	0.0008	0.33299999999999996	319.0	1.298	0.47	-0.47	0.72	-0.72	0.65	-0.65	0.27	-0.27	0.15	-0.15	0.13	-0.13	0.5	-0.5	1.1287603820120549
27.0	0.0013	0.205	319.0	1.1640000000000001	0.47	-0.47	0.65	-0.65	0.66	-0.66	0.28	-0.28	0.09	-0.09	0.09	-0.09	0.5	-0.5	1.0833282051160673
27.0	0.002	0.133	319.0	1.054	0.52	-0.52	0.64	-0.64	0.67	-0.67	0.25	-0.25	0.05	-0.05	0.08	-0.08	0.5	-0.5	1.0955820370926133
27.0	0.0032	0.083	319.0	0.92	0.53	-0.53	0.66	-0.66	0.68	-0.68	0.25	-0.25	0.04	-0.04	0.21	-0.21	0.5	-0.5	1.1345042970390198
27.0	0.005	0.053	319.0	0.8059999999999999	0.54	-0.54	0.65	-0.65	0.67	-0.67	0.28	-0.28	0.04	-0.04	0.21	-0.21	0.5	-0.5	1.1345042970390198
27.0	0.008	0.033	319.0	0.7120000000000001	0.57	-0.57	0.66	-0.66	0.67	-0.67	0.25	-0.25	0.04	-0.04	0.23	-0.23	0.5	-0.5	1.1516944039110375
35.0	0.0005740000000000001	0.6759999999999999	301.0	1.521	1.36	-1.36	2.01	-2.01	0.92	-0.92	0.4	-0.4	0.71	-0.71	0.11	-0.11	0.5	-0.5	2.7225539480421688
35.0	0.0008	0.485	301.0	1.4069999999999998	0.95	-0.95	0.81	-0.81	0.83	-0.83	0.79	-0.79	0.72	-0.72	0.21	-0.21	0.5	-0.5	1.8531324831214848
35.0	0.0008	0.4320000000000001	319.0	1.395	0.83	-0.83	0.74	-0.74	0.78	-0.78	0.25	-0.25	0.38	-0.38	0.14	-0.14	0.5	-0.5	1.439235908390282
35.0	0.0013	0.266	319.0	1.234	0.54	-0.54	0.51	-0.51	0.64	-0.64	0.31	-0.31	0.11	-0.11	0.04	-0.04	0.5	-0.5	1.0349396117648606
35.0	0.002	0.17300000000000001	319.0	1.1079999999999999	0.55	-0.55	0.57	-0.57	0.64	-0.64	0.3	-0.3	0.08	-0.08	0.05	-0.05	0.5	-0.5	1.0657860948614408
35.0	0.0032	0.10800000000000001	319.0	0.976	0.58	-0.58	0.59	-0.59	0.69	-0.69	0.2	-0.2	0.02	-0.02	0.08	-0.08	0.5	-0.5	1.0988175462741756
35.0	0.005	0.069	319.0	0.857	0.6	-0.6	0.54	-0.54	0.67	-0.67	0.27	-0.27	0.04	-0.04	0.23	-0.23	0.5	-0.5	1.1081064930772673
35.0	0.008	0.043	319.0	0.7509999999999999	0.6	-0.6	0.58	-0.58	0.67	-0.67	0.28	-0.28	0.04	-0.04	0.27	-0.27	0.5	-0.5	1.1393857994551275
45.0	0.0008	0.624	301.0	1.493	1.8	-1.8	1.45	-1.45	1.41	-1.41	0.7	-0.7	1.23	-1.23	0.72	-0.72	0.5	-0.5	3.1387736458687168
45.0	0.0008	0.556	319.0	1.4680000000000002	1.38	-1.38	0.89	-0.89	0.8	-0.8	0.25	-0.25	0.51	-0.51	0.17	-0.17	0.5	-0.5	1.9204166214652485
45.0	0.0013	0.384	301.0	1.317	0.95	-0.95	0.61	-0.61	0.78	-0.78	0.56	-0.56	0.12	-0.12	-0.1	0.1	0.5	-0.5	1.4903019828209316
45.0	0.0013	0.342	319.0	1.3159999999999998	0.87	-0.87	0.76	-0.76	0.65	-0.65	0.25	-0.25	0.14	-0.14	0.14	-0.14	0.5	-0.5	1.3633414832682236
45.0	0.002	0.222	319.0	1.163	0.61	-0.61	0.57	-0.57	0.63	-0.63	0.28	-0.28	0.07	-0.07	0.08	-0.08	0.5	-0.5	1.0879338215167318
45.0	0.0032	0.139	319.0	1.0170000000000001	0.62	-0.62	0.55	-0.55	0.65	-0.65	0.27	-0.27	0.05	-0.05	0.1	-0.1	0.5	-0.5	1.0930690737551767
45.0	0.005	0.08900000000000001	319.0	0.903	0.65	-0.65	0.52	-0.52	0.64	-0.64	0.22	-0.22	0.02	-0.02	0.18	-0.18	0.5	-0.5	1.0879797792238604
45.0	0.008	0.055999999999999994	319.0	0.785	0.67	-0.67	0.53	-0.53	0.65	-0.65	0.24	-0.24	0.05	-0.05	0.07	-0.07	0.5	-0.5	1.1033131921625878

