 PdfType: central
 Format: lhagrid1
 ---
0.100000E-01 0.200000E-01 0.300000E-01 0.400000E-01 0.500000E-01 0.600000E-01 0.700000E-01 0.800000E-01 0.900000E-01 0.950000E-01 0.100000E+00 0.125000E+00 0.150000E+00 0.175000E+00 0.200000E+00 0.225000E+00 0.250000E+00 0.275000E+00 0.300000E+00 0.325000E+00 0.350000E+00 0.375000E+00 0.400000E+00 0.450000E+00 0.500000E+00 0.550000E+00 0.600000E+00 0.650000E+00 0.700000E+00 0.750000E+00 0.800000E+00 0.850000E+00 0.900000E+00 0.930000E+00 0.100000E+01 
0.100000E+01 0.105737E+01 0.110668E+01 0.125743E+01 0.141421E+01 0.159054E+01 0.177828E+01 0.196799E+01 0.223607E+01 0.251487E+01 0.282843E+01 0.376060E+01 0.366284E+01 0.422948E+01 0.490746E+01 0.562342E+01 0.651356E+01 0.989846E+01 0.872684E+01 0.100000E+02 0.115829E+02 0.133748E+02 0.155188E+02 0.177828E+02 
 -5 -4 -3 -2 -1 1 2 3 4 5 21
-.309350E-15  0.162200E-15  0.130545E+00  0.587400E-01  0.109355E+00  0.491450E-01  0.109160E+00  0.435550E-01  0.162200E-15  -.309350E-15  0.686800E-02  
-.228628E-15  -.369936E-16  0.922337E-01  0.183671E-01  0.691321E-01  0.858206E-02  0.688521E-01  0.263382E-02  -.369936E-16  -.228628E-15  -.691635E-01  
-.162671E-15  -.199751E-15  0.609303E-01  -.146210E-01  0.362666E-01  -.245612E-01  0.359171E-01  -.308022E-01  -.199751E-15  -.162671E-15  -.131288E+00  
-.303410E-15  0.665183E-01  0.165079E-01  -.634313E-01  -.122595E-01  -.737430E-01  -.127748E-01  -.807530E-01  0.665183E-01  -.303410E-15  -.207398E+00  
-.447291E-16  0.363245E+00  0.568078E-02  -.779571E-01  -.265990E-01  -.885885E-01  -.272270E-01  -.962679E-01  0.363245E+00  -.447291E-16  -.210066E+00  
0.196933E-15  0.645315E+00  -.360916E-02  -.909233E-01  -.393808E-01  -.101871E+00  -.401210E-01  -.110216E+00  0.645315E+00  0.196933E-15  -.209400E+00  
0.122275E-15  0.651250E+00  0.150376E-01  -.753649E-01  -.236824E-01  -.865474E-01  -.245199E-01  -.954624E-01  0.651250E+00  0.122275E-15  -.149170E+00  
0.544467E-16  0.656642E+00  0.319784E-01  -.612300E-01  -.942022E-02  -.726260E-01  -.103461E-01  -.820586E-01  0.656642E+00  0.544467E-16  -.944501E-01  
-.487165E-16  0.688360E+00  0.768464E-01  -.196073E-01  0.323247E-01  -.312486E-01  0.313206E-01  -.412669E-01  0.688360E+00  -.487165E-16  0.202951E-01  
-.145992E-15  0.720860E+00  0.121259E+00  0.218578E-01  0.738974E-01  0.999403E-02  0.728258E-01  -.554232E-03  0.720860E+00  -.145992E-15  0.131965E+00  
-.604725E-16  0.768250E+00  0.179275E+00  0.771450E-01  0.129282E+00  0.651025E-01  0.128140E+00  0.540250E-01  0.768250E+00  -.604725E-16  0.267000E+00  
0.444547E-15  0.898193E+00  0.333090E+00  0.224768E+00  0.277075E+00  0.212268E+00  0.275831E+00  0.200060E+00  0.898193E+00  0.444547E-15  0.613506E+00  
0.381530E-15  0.885396E+00  0.318188E+00  0.210415E+00  0.262711E+00  0.197959E+00  0.261472E+00  0.185846E+00  0.885396E+00  0.381530E-15  0.580506E+00  
0.104477E+01  0.956456E+00  0.400273E+00  0.289587E+00  0.341960E+00  0.276935E+00  0.340678E+00  0.264301E+00  0.956456E+00  0.104477E+01  0.760445E+00  
0.280885E+01  0.103067E+01  0.485581E+00  0.371938E+00  0.424402E+00  0.359115E+00  0.423064E+00  0.345942E+00  0.103067E+01  0.280885E+01  0.946254E+00  
0.306925E+01  0.110075E+01  0.565250E+00  0.449093E+00  0.501808E+00  0.436293E+00  0.500258E+00  0.422500E+00  0.110075E+01  0.306925E+01  0.111630E+01  
0.311884E+01  0.117754E+01  0.652055E+00  0.533250E+00  0.586168E+00  0.520415E+00  0.584458E+00  0.506029E+00  0.117754E+01  0.311884E+01  0.129971E+01  
0.327848E+01  0.140735E+01  0.906671E+00  0.781726E+00  0.834090E+00  0.767744E+00  0.833063E+00  0.752072E+00  0.140735E+01  0.327848E+01  0.181651E+01  
0.322879E+01  0.133763E+01  0.829779E+00  0.706378E+00  0.758917E+00  0.692746E+00  0.757675E+00  0.677664E+00  0.133763E+01  0.322879E+01  0.166239E+01  
0.328250E+01  0.141300E+01  0.912900E+00  0.787830E+00  0.840180E+00  0.773820E+00  0.839170E+00  0.758100E+00  0.141300E+01  0.328250E+01  0.182900E+01  
0.334225E+01  0.149450E+01  0.100250E+01  0.874805E+00  0.927522E+00  0.860977E+00  0.926195E+00  0.845000E+00  0.149450E+01  0.334225E+01  0.200150E+01  
0.340074E+01  0.157428E+01  0.109021E+01  0.959941E+00  0.101302E+01  0.946292E+00  0.101138E+01  0.930063E+00  0.157428E+01  0.340074E+01  0.217035E+01  
0.346196E+01  0.165595E+01  0.117888E+01  0.104677E+01  0.109996E+01  0.103306E+01  0.109826E+01  0.101615E+01  0.165595E+01  0.346196E+01  0.233592E+01  
0.351806E+01  0.173074E+01  0.126007E+01  0.112627E+01  0.117956E+01  0.111251E+01  0.117781E+01  0.109497E+01  0.173074E+01  0.351806E+01  0.248741E+01  
-.133350E-15  0.705500E-16  0.252000E+00  0.125305E+00  0.182555E+00  0.110045E+00  0.179895E+00  0.958000E-01  0.705500E-16  -.133350E-15  0.240400E-01  
-.966262E-16  -.484756E-17  0.252325E+00  0.122713E+00  0.179533E+00  0.107268E+00  0.176738E+00  0.923751E-01  -.484756E-17  -.966262E-16  0.216301E-01  
-.666198E-16  -.664536E-16  0.252591E+00  0.120594E+00  0.177063E+00  0.104998E+00  0.174158E+00  0.895767E-01  -.664536E-16  -.666198E-16  0.196610E-01  
-.110624E-15  0.757999E-01  0.278028E+00  0.140026E+00  0.195595E+00  0.124006E+00  0.192517E+00  0.107305E+00  0.757999E-01  -.110624E-15  0.696714E-01  
-.134865E-16  0.413931E+00  0.317407E+00  0.174423E+00  0.229318E+00  0.158093E+00  0.226113E+00  0.140336E+00  0.413931E+00  -.134865E-16  0.150731E+00  
0.774700E-16  0.737043E+00  0.357465E+00  0.209537E+00  0.263768E+00  0.192901E+00  0.260438E+00  0.174095E+00  0.737043E+00  0.774700E-16  0.233200E+00  
0.533824E-16  0.775500E+00  0.407625E+00  0.255673E+00  0.309460E+00  0.238840E+00  0.306028E+00  0.219175E+00  0.775500E+00  0.533824E-16  0.336700E+00  
0.314984E-16  0.810439E+00  0.453196E+00  0.297588E+00  0.350972E+00  0.280577E+00  0.347447E+00  0.260131E+00  0.810439E+00  0.314984E-16  0.430732E+00  
-.221041E-16  0.863240E+00  0.518111E+00  0.358346E+00  0.411305E+00  0.341125E+00  0.407727E+00  0.319848E+00  0.863240E+00  -.221041E-16  0.561924E+00  
-.748868E-16  0.912990E+00  0.578836E+00  0.415306E+00  0.467885E+00  0.397896E+00  0.464267E+00  0.375873E+00  0.912990E+00  -.748868E-16  0.684324E+00  
-.363363E-16  0.966500E+00  0.641725E+00  0.475000E+00  0.527050E+00  0.457200E+00  0.523650E+00  0.434575E+00  0.966500E+00  -.363363E-16  0.808100E+00  
0.150290E-15  0.109742E+01  0.794461E+00  0.620026E+00  0.671754E+00  0.602179E+00  0.668053E+00  0.577891E+00  0.109742E+01  0.150290E-15  0.110289E+01  
0.128187E-15  0.108527E+01  0.780339E+00  0.606619E+00  0.658318E+00  0.588721E+00  0.654696E+00  0.564600E+00  0.108527E+01  0.128187E-15  0.107596E+01  
