# bk: ../bk/results/RK4/bk_MVg.csv
q2	x	cme	f2	fl	redx
12	1e-05	296.0	1.9982198844898322	-	-
12	1.438449888287663e-05	296.0	1.8669285177433863	-	-
12	2.06913808111479e-05	296.0	1.7540507880486693	-	-
12	2.9763514416313192e-05	296.0	1.640610088919918	-	-
12	4.281332398719396e-05	296.0	1.5315928923496138	-	-
12	6.158482110660267e-05	296.0	1.4280631352357365	-	-
12	8.858667904100833e-05	296.0	1.3298675798630675	-	-
12	0.00012742749857031334	296.0	1.2356325333892524	-	-
12	0.00018329807108324357	296.0	1.1488580049527715	-	-
12	0.00026366508987303583	296.0	1.0657252441165996	-	-
12	0.000379269019073225	296.0	0.98730339707082	-	-
12	0.0005455594781168515	296.0	0.9134776389601599	-	-
12	0.0007847599703514606	296.0	0.8440294394988654	-	-
12	0.0011288378916846883	296.0	0.7779076910612537	-	-
12	0.001623776739188721	296.0	0.7171845778105932	-	-
12	0.002335721469090121	296.0	0.6585384851828737	-	-
12	0.003359818286283781	296.0	0.6051310882541866	-	-
12	0.004832930238571752	296.0	0.5544991023457383	-	-
12	0.0069519279617756054	296.0	0.5068493305427731	-	-
12	0.01	296.0	0.46282272361271426	-	-
20	1e-05	296.0	2.4548907496841657	-	-
20	1.438449888287663e-05	296.0	2.2908952761362524	-	-
20	2.06913808111479e-05	296.0	2.135096320081645	-	-
20	2.9763514416313192e-05	296.0	1.9855398157066995	-	-
20	4.281332398719396e-05	296.0	1.8474948603373245	-	-
20	6.158482110660267e-05	296.0	1.7151799343885286	-	-
20	8.858667904100833e-05	296.0	1.5863951905696176	-	-
20	0.00012742749857031334	296.0	1.4722362127645343	-	-
20	0.00018329807108324357	296.0	1.3610905388731096	-	-
20	0.00026366508987303583	296.0	1.2564864825703097	-	-
20	0.000379269019073225	296.0	1.1581835665253768	-	-
20	0.0005455594781168515	296.0	1.0631281331050688	-	-
20	0.0007847599703514606	296.0	0.9795826732391402	-	-
20	0.0011288378916846883	296.0	0.8987960070644778	-	-
20	0.001623776739188721	296.0	0.820338349084242	-	-
20	0.002335721469090121	296.0	0.7498495584998053	-	-
20	0.003359818286283781	296.0	0.6848748012082803	-	-
20	0.004832930238571752	296.0	0.6229575378060788	-	-
20	0.0069519279617756054	296.0	0.5639888788002316	-	-
20	0.01	296.0	0.5108438980756601	-	-
50	1e-05	296.0	3.3677026443004063	-	-
50	1.438449888287663e-05	296.0	3.118837806703559	-	-
50	2.06913808111479e-05	296.0	2.8842400558053933	-	-
50	2.9763514416313192e-05	296.0	2.663638716497627	-	-
50	4.281332398719396e-05	296.0	2.4564269027568	-	-
50	6.158482110660267e-05	296.0	2.2584439912500525	-	-
50	8.858667904100833e-05	296.0	2.0798345247533105	-	-
50	0.00012742749857031334	296.0	1.9093092039567887	-	-
50	0.00018329807108324357	296.0	1.7498978048158311	-	-
50	0.00026366508987303583	296.0	1.6010606176127942	-	-
50	0.000379269019073225	296.0	1.4622948472704362	-	-
50	0.0005455594781168515	296.0	1.3331168645496667	-	-
50	0.0007847599703514606	296.0	1.2130672496693007	-	-
50	0.0011288378916846883	296.0	1.1017093467725507	-	-
50	0.001623776739188721	296.0	0.9976047348682846	-	-
50	0.002335721469090121	296.0	0.9010538515325672	-	-
50	0.003359818286283781	296.0	0.8088717463539019	-	-
50	0.004832930238571752	296.0	0.7291200684317545	-	-
50	0.0069519279617756054	296.0	0.6529770053899457	-	-
50	0.01	296.0	0.5828910545163265	-	-
65	1e-05	296.0	3.6738318995926162	-	-
65	1.438449888287663e-05	296.0	3.393781320340016	-	-
65	2.06913808111479e-05	296.0	3.1304386881040704	-	-
65	2.9763514416313192e-05	296.0	2.8834656678816932	-	-
65	4.281332398719396e-05	296.0	2.6520988292009102	-	-
65	6.158482110660267e-05	296.0	2.43560534554454	-	-
65	8.858667904100833e-05	296.0	2.2332662035890882	-	-
65	0.00012742749857031334	296.0	2.0421471817792614	-	-
65	0.00018329807108324357	296.0	1.8682828293107596	-	-
65	0.00026366508987303583	296.0	1.7043071950644755	-	-
65	0.000379269019073225	296.0	1.5518406096683375	-	-
65	0.0005455594781168515	296.0	1.4102923760343915	-	-
65	0.0007847599703514606	296.0	1.2751141303861049	-	-
65	0.0011288378916846883	296.0	1.1577397670279872	-	-
65	0.001623776739188721	296.0	1.0446775029509592	-	-
65	0.002335721469090121	296.0	0.9401284105082517	-	-
65	0.003359818286283781	296.0	0.8436603747527325	-	-
65	0.004832930238571752	296.0	0.7547811674908453	-	-
65	0.0069519279617756054	296.0	0.6730737939394255	-	-
65	0.01	296.0	0.5970690479378595	-	-
120	1e-05	296.0	4.604849192109391	-	-
120	1.438449888287663e-05	296.0	4.227368395785851	-	-
120	2.06913808111479e-05	296.0	3.874402882764614	-	-
120	2.9763514416313192e-05	296.0	3.545395203798972	-	-
120	4.281332398719396e-05	296.0	3.2390689271195323	-	-
120	6.158482110660267e-05	296.0	2.954213892793659	-	-
120	8.858667904100833e-05	296.0	2.689653312513182	-	-
120	0.00012742749857031334	296.0	2.444251327768988	-	-
120	0.00018329807108324357	296.0	2.216925882882951	-	-
120	0.00026366508987303583	296.0	2.006625377752869	-	-
120	0.000379269019073225	296.0	1.8123705131869292	-	-
120	0.0005455594781168515	296.0	1.6274638838779998	-	-
120	0.0007847599703514606	296.0	1.4682954870354097	-	-
120	0.0011288378916846883	296.0	1.316749137350857	-	-
120	0.001623776739188721	296.0	1.1768261840863923	-	-
120	0.002335721469090121	296.0	1.0484260752053045	-	-
120	0.003359818286283781	296.0	0.9308516098413732	-	-
120	0.004832930238571752	296.0	0.8233909200583729	-	-
120	0.0069519279617756054	296.0	0.725385215817651	-	-
120	0.01	296.0	0.636183898737935	-	-
