y	r	N(r,Y)
0.0	0.16458351740137048	0.0017905888308896722
0.0	0.17166614731047336	0.0019476911906569638
0.0	0.17905356865447453	0.0021183863048873652
0.0	0.1867588977220937	0.0023038327272677517
0.0	0.19479581524386355	0.002505286263689066
0.0	0.2031785906821216	0.0027241080195573586
0.0	0.21192210756628913	0.002961773104398935
0.0	0.22104188991842288	0.0032198800465780275
0.0	0.23055412981595153	0.003500160975018818
0.0	0.2404757161405372	0.0038044926291463943
0.0	0.2508242645641093	0.004134908262868997
0.0	0.2616181488253031	0.004493610513286783
0.0	0.27287653335183765	0.004882985309953902
0.0	0.28461940728675833	0.005305616905910582
0.0	0.2968676199789458	0.005764304117335084
0.0	0.3096429180009187	0.006262077864510607
0.0	0.3229679837596423	0.006802220112820501
0.0	0.33686647576890133	0.007388284318619598
0.0	0.3513630706547452	0.008024117491018279
0.0	0.3664835069685757	0.008713883986748328
0.0	0.3822546308856717	0.009462091161246966
0.0	0.3987044438702944	0.010273617004734725
0.0	0.4158621523919898	0.011153739897178494
0.0	0.4337582197813654	0.012108170620382941
0.0	0.45242442031741703	0.01314308676873055
0.0	0.4718938956424238	0.014265169701930147
0.0	0.49220121360458247	0.015481644183069854
0.0	0.5133824296328621	0.016800320842766614
0.0	0.535475150753036	0.018229641604565416
0.0	0.5585186023585565	0.01977872819719595
0.0	0.5825536978548331	0.021457433864846
0.0	0.6076231113005501	0.023276398366129047
0.0	0.633771353175004	0.025247106324532975
0.0	0.6610448494059972	0.027381948956221147
0.0	0.6894920237985803	0.029694289153210485
0.0	0.7191633840110035	0.03219852983894267
0.0	0.7501116112305389	0.03491018543649682
0.0	0.7823916537083694	0.037845956194123564
0.0	0.8160608243196253	0.04102380499496361
0.0	0.8511789023217984	0.044463036133726264
0.0	0.8878082394921789	0.04818437536822506
0.0	0.9260138708327745	0.0522100503428915
0.0	0.9658636300392802	0.056563870228997226
0.0	1.0074282699390846	0.06127130312602769
0.0	1.0507815881121652	0.0663595494136533
0.0	1.096000557917922	0.07185760882675829
0.0	1.1431654651605632	0.07779633853946766
0.0	1.1923600506356957	0.08420849898050964
0.0	1.243671658811241	0.09112878345434594
0.0	1.297191392906599	0.09859382690399576
0.0	1.3530142766454698	0.10664218831778338
0.0	1.4112394229694663	0.11531430035135115
0.0	1.4719702100120902	0.12465237871036638
0.0	1.535314464645533	0.13470028272626922
0.0	1.6013846539261434	0.14550331737309352
0.0	1.670298084778492	0.1571079657446458
0.0	1.7421771122725958	0.16956153977915378
0.0	1.8171493568640469	0.18291173584230935
0.0	1.8953479309827768	0.197206080742099
0.0	1.976911675372791	0.21249125296112825
0.0	2.0619854056024383	0.22881226350011308
0.0	2.1507201691829123	0.24621148091616496
0.0	2.2432735137515394	0.2647274861438045
0.0	2.3398097667959368	0.28439374478789703
0.0	2.4405003274157204	0.30523708811020567
0.0	2.545523970639826	0.3272759992776362
0.0	2.655067164839676	0.3505187090211608
0.0	2.7693244028017925	0.3749611151078742
0.0	2.8884985470477162	0.40058455337446175
0.0	3.0128011900142644	0.42735346485625136
0.0	3.1424530297336535	0.45521302396980134
0.0	3.27768426168056	0.48408681671083875
0.0	3.4187349874817468	0.5138746849648709
0.0	3.5658556412139477	0.5444508822924174
0.0	3.719307434046969	0.5756627162044791
0.0	3.879362818021352	0.6073298793244462
0.0	4.046305969784075	0.6392446932022554
0.0	4.220433295141242	0.6711734990186644
0.0	4.402053955323414	0.7028594230357637
0.0	4.591490415898163	0.734026714707452
0.0	4.789079019304267	0.7643867950605979
0.0	4.995170582024137	0.7936460564894572
0.0	5.210131017454838	0.8215153192281126
0.0	5.4343419855834405	0.847720675795633
0.0	5.668201570620273	0.8720152507669084
0.0	5.912124987793302	0.8941911863032062
0.0	6.166545320558364	0.914090961083321
0.0	6.431914289534242	0.931616998321819
0.0	6.708703054527923	0.9467384605486067
0.0	6.997403051073845	0.9594942075238407
0.0	7.298526862972464	0.9699911411679643
0.0	7.612609132377463	0.9783975862712716
0.0	7.940207509047226	0.9849319305174823
0.0	8.28190364044606	0.9898474007135378
0.0	8.638304204453224	0.9934144714316882
0.0	9.01004198651306	0.9959028506540659
0.0	9.397777003138843	0.9975651356445474
0.0	9.802197673765221	0.9986240021659293
0.0	10.224022043029631	0.9992641902941786
0.0	10.663999055652924	0.9996296944949786
0.0	11.122909886182928	0.9998256548150799
0.0	11.601569325961572	0.9999237102967627
0.0	12.100827229778263	0.9999691967689442
0.0	12.62157002477822	0.9999886143418698
0.0	13.164722284304483	0.9999961808513987
0.0	13.73124836946805	0.9999988485096332
0.0	14.322154141361006	0.9999996912091912
0.0	14.938488746952226	0.9999999271971204
