q2	cme	x	redx
0.2	301.0	3.15e-06	0.19262637749996403
0.2	301.0	3.68e-06	0.1934639790040466
0.2	301.0	4.41e-06	0.1931174234267648
0.2	301.0	5.52e-06	0.19139914259788196
0.2	319.0	6.69e-06	0.1896429144342871
0.2	319.0	8.49e-06	0.1862871990497414
0.2	319.0	1.1e-05	0.1823761019554205
0.2	319.0	3.98e-05	0.16174626363042438
0.2	319.0	0.000251	0.13233130830555495
0.25	301.0	3.94e-06	0.22708787682452952
0.25	301.0	4.6e-06	0.2283129714928727
0.25	301.0	5.52e-06	0.2280179242128742
0.25	301.0	6.900000000000002e-06	0.2259905635238289
0.25	319.0	8.36e-06	0.2238838697944855
0.25	319.0	1.06e-05	0.21975403846721658
0.25	319.0	1.3800000000000003e-05	0.21480978063203726
0.25	319.0	2.3e-05	0.20477446599526802
0.25	319.0	3.98e-05	0.1938113156475452
0.25	319.0	0.00011	0.17354405749866256
0.25	319.0	0.000251	0.15744665293901625
0.25	319.0	0.000394	0.14881951725267548
0.25	301.0	0.00158	0.1233396413951223
0.35	301.0	5.12e-06	0.2862897686272622
0.35	319.0	5.12e-06	0.29211037590394906
0.35	301.0	6.1e-06	0.28969103353818637
0.35	301.0	6.62e-06	0.2902368476001453
0.35	301.0	8.28e-06	0.2893113821610632
0.35	319.0	1e-05	0.2877775913691275
0.35	319.0	1.27e-05	0.28253542468029996
0.35	319.0	1.65e-05	0.27604822847503685
0.35	319.0	3.2e-05	0.2582941726688558
0.35	319.0	6.620000000000001e-05	0.23834953271781
0.35	319.0	0.00013000000000000002	0.22003669587848934
0.35	319.0	0.00022	0.20602353578651142
0.35	319.0	0.0005	0.18476054566870917
0.35	319.0	0.00251	0.14568872083314457
0.4	301.0	8.83e-06	0.31771482987234567
0.4	301.0	1.1e-05	0.3147867041944933
0.4	319.0	1.33e-05	0.31168264685024266
0.4	319.0	1.7e-05	0.3050292291158458
0.4	319.0	2.2e-05	0.2974865841968459
0.4	319.0	3.68e-05	0.281744526141536
0.4	319.0	8.83e-05	0.25464446507411925
0.4	319.0	0.000176	0.23367156280723075
0.4	319.0	0.000294	0.21843309820683968
0.4	319.0	0.0006309999999999999	0.19643988872390675
0.5	319.0	7.32e-06	0.3712593998824021
0.5	301.0	8.599999999999999e-06	0.36771764988307887
0.5	319.0	1.58e-05	0.3625657410286677
0.5	319.0	2.12e-05	0.3528873038966352
0.5	319.0	2.7600000000000007e-05	0.34340563277708197
0.5	319.0	3.98e-05	0.32971919239550007
0.5	319.0	0.0001	0.294884425542343
0.5	319.0	0.000251	0.26099841768597926
0.5	319.0	0.000368	0.24735164031854157
0.5	319.0	0.0008	0.2206026047060808
0.5	301.0	0.0032	0.17649224911098274
0.65	319.0	9.52e-06	0.43838979108830384
0.65	301.0	1.12e-05	0.4339109174574045
0.65	319.0	1.58e-05	0.4360701346778022
0.65	301.0	1.64e-05	0.43228876161437524
0.65	319.0	3.98e-05	0.39802866065924025
0.65	319.0	5.98e-05	0.37869961399351737
0.65	319.0	0.0001	0.3542571218653023
0.65	319.0	0.000251	0.3116528835995658
0.65	319.0	0.000478	0.283146336660787
0.65	319.0	0.0008	0.2612706317917278
0.65	319.0	0.0032	0.2069250090081411
0.85	319.0	1.24e-05	0.5144396690465618
0.85	301.0	1.3800000000000003e-05	0.5069289726847398
0.85	301.0	2e-05	0.5082693726139295
0.85	319.0	2e-05	0.5122796017829275
0.85	319.0	3.98e-05	0.47857607842372923
0.85	319.0	5e-05	0.4652996950658835
0.85	319.0	0.0001	0.42405413652595997
0.85	319.0	0.000251	0.37064559336707553
0.85	319.0	0.0008	0.30798642248753433
