q2	cme	x	redx
0.045	301.0	6.21e-07	0.07452421775659289
0.065	301.0	8.97e-07	0.10135528513756482
0.065	301.0	1.02e-06	0.10141698306503286
0.085	301.0	1.17e-06	0.12600151225534204
0.085	301.0	1.34e-06	0.12629764643859342
0.085	301.0	1.56e-06	0.12609522716708216
0.1	301.0	1.51e-06	0.14374438041044557
0.1	301.0	1.73e-06	0.14383607291667444
0.1	301.0	2.02e-06	0.14335031556315722
0.1	301.0	2.43e-06	0.14218580623591645
0.15	301.0	2.07e-06	0.1956451128154105
0.15	301.0	2.36e-06	0.19684730061139022
0.15	301.0	2.76e-06	0.1970781228849193
0.15	301.0	3.31e-06	0.19612173069623146
0.15	301.0	4.14e-06	0.19377579223188077
0.15	319.0	5.02e-06	0.19148306107993004
0.2	301.0	3.15e-06	0.2434899596628159
0.2	301.0	3.68e-06	0.24410230739265285
0.2	301.0	4.41e-06	0.2430846380613944
0.2	301.0	5.52e-06	0.2401245990962649
0.2	319.0	6.69e-06	0.23721264054585964
0.2	319.0	8.49e-06	0.23207641780984095
0.2	319.0	1.1e-05	0.2261699907944008
0.2	319.0	3.98e-05	0.19548179527029372
0.2	319.0	0.000251	0.15268940473293208
0.25	301.0	3.94e-06	0.2853627990684141
0.25	301.0	4.6e-06	0.2863468051703883
0.25	301.0	5.52e-06	0.28523172041771666
0.25	301.0	6.900000000000002e-06	0.2816957524445402
0.25	319.0	8.36e-06	0.27817532902162057
0.25	319.0	1.06e-05	0.2718727437770809
0.25	319.0	1.3800000000000003e-05	0.2644381522099217
0.25	319.0	2.3e-05	0.2494794863208226
0.25	319.0	3.98e-05	0.23327998974347275
0.25	319.0	0.00011	0.20373237695792912
0.25	319.0	0.000251	0.18064292839140067
0.25	319.0	0.000394	0.16844240062067206
0.25	301.0	0.00158	0.13317087201141078
0.35	301.0	5.12e-06	0.3564475763686683
0.35	319.0	5.12e-06	0.3639220046474931
0.35	301.0	6.1e-06	0.3598476851561223
0.35	301.0	6.62e-06	0.3600817649052664
0.35	301.0	8.28e-06	0.3576018157050506
0.35	319.0	1e-05	0.3545299113125547
0.35	319.0	1.27e-05	0.3464456081877579
0.35	319.0	1.65e-05	0.33667804141880503
0.35	319.0	3.2e-05	0.3103991562220359
0.35	319.0	6.620000000000001e-05	0.2813325229209952
0.35	319.0	0.00013000000000000002	0.2549893600338002
0.35	319.0	0.00022	0.2350863096477536
0.35	319.0	0.0005	0.2053767086995087
0.35	319.0	0.00251	0.15268584973807103
0.4	301.0	8.83e-06	0.3913059328009143
0.4	301.0	1.1e-05	0.3861128833461263
0.4	319.0	1.33e-05	0.38088833805622074
0.4	319.0	1.7e-05	0.37083108851796776
0.4	319.0	2.2e-05	0.3596199927364407
0.4	319.0	3.68e-05	0.33646357328495674
0.4	319.0	8.83e-05	0.2972486152252663
0.4	319.0	0.000176	0.2673881705884803
0.4	319.0	0.000294	0.2459987593016439
0.4	319.0	0.0006309999999999999	0.2156610236163686
0.5	319.0	7.32e-06	0.45677401595112765
0.5	301.0	8.599999999999999e-06	0.4510028640476853
0.5	319.0	1.58e-05	0.4394508848946123
0.5	319.0	2.12e-05	0.4248835193570612
0.5	319.0	2.7600000000000007e-05	0.4108784201997114
0.5	319.0	3.98e-05	0.3908868828985755
0.5	319.0	0.0001	0.3408751258551792
0.5	319.0	0.000251	0.2933010695690121
0.5	319.0	0.000368	0.27447446446193413
0.5	319.0	0.0008	0.23819111686734376
0.5	301.0	0.0032	0.18053655693916176
0.65	319.0	9.52e-06	0.5336889636433935
0.65	301.0	1.12e-05	0.5264161095921148
0.65	319.0	1.58e-05	0.5254058905029741
0.65	301.0	1.64e-05	0.5203261845464233
0.65	319.0	3.98e-05	0.4686571872606292
0.65	319.0	5.98e-05	0.4409109841221959
0.65	319.0	0.0001	0.40627387253614755
0.65	319.0	0.000251	0.34709231040776867
0.65	319.0	0.000478	0.30838845131548454
0.65	319.0	0.0008	0.27924342410292563
0.65	319.0	0.0032	0.2093266520005839
0.85	319.0	1.24e-05	0.6188042871376467
0.85	301.0	1.3800000000000003e-05	0.6081517602026926
0.85	301.0	2e-05	0.6047469845977633
0.85	319.0	2e-05	0.6096238776467202
0.85	319.0	3.98e-05	0.5592401607377994
0.85	319.0	5e-05	0.5402045955652769
0.85	319.0	0.0001	0.48215112995279746
0.85	319.0	0.000251	0.4087883877100782
0.85	319.0	0.0008	0.32564182115252505
0.85	301.0	0.0032	0.2413209217255788
