q2	cme	x	redx
0.5	301.0	8.599999999999999e-06	0.4286918774161914
0.5	319.0	1.58e-05	0.42123402601486026
0.5	319.0	2.12e-05	0.40883658349647195
0.5	319.0	2.7600000000000007e-05	0.39681146318098354
0.5	319.0	3.98e-05	0.3795935715543846
0.5	319.0	0.0001	0.33631359814678335
0.5	319.0	0.000251	0.29500288598574154
0.5	319.0	0.000368	0.27857384712319955
0.5	319.0	0.0008	0.24672561692660405
0.5	301.0	0.0032	0.19528704608563857
0.65	319.0	9.52e-06	0.5049902901485164
0.65	301.0	1.12e-05	0.49919286690138476
0.65	319.0	1.58e-05	0.5009097391904255
0.65	301.0	1.64e-05	0.4962709544345773
0.65	319.0	3.98e-05	0.4530773111839825
0.65	319.0	5.98e-05	0.42926771454577695
0.65	319.0	0.0001	0.39944748368284133
0.65	319.0	0.000251	0.3482618523669823
0.65	319.0	0.000478	0.31454795868362134
0.65	319.0	0.0008	0.28897694312003264
0.65	319.0	0.0032	0.22660670004715047
0.85	319.0	1.24e-05	0.584034343730351
0.85	301.0	1.3800000000000003e-05	0.5748166239888715
0.85	301.0	2e-05	0.5751579151744929
0.85	319.0	2e-05	0.5798630695475888
0.85	319.0	3.98e-05	0.5380456389181649
0.85	319.0	5e-05	0.5218974816606561
0.85	319.0	0.0001	0.4722492808634385
0.85	319.0	0.000251	0.4091082900697956
0.85	319.0	0.0008	0.336663074702207
0.85	301.0	0.0032	0.2614482553713049
1.2	319.0	1.76e-05	0.6928841762484743
1.2	301.0	2e-05	0.6819004561293327
1.2	319.0	2e-05	0.6960884284891533
1.2	301.0	3.2e-05	0.6732559495609423
1.2	319.0	3.2e-05	0.6774695780293634
1.2	319.0	6.31e-05	0.6204029856452115
1.2	319.0	8e-05	0.5986859705787219
1.2	319.0	0.00013000000000000002	0.5544819485816113
1.2	319.0	0.00015800000000000002	0.5370731248084365
1.2	319.0	0.000398	0.4587046163390445
1.2	319.0	0.0013	0.3694785725054942
1.2	319.0	0.005	0.28365896927958406
1.5	319.0	1.85e-05	0.7502374650611962
