q2	cme	x	redx
0.045	301.0	6.21e-07	0.060681268658704414
0.065	301.0	8.97e-07	0.0828453693256592
0.065	301.0	1.02e-06	0.08298560891427516
0.085	301.0	1.17e-06	0.10331411064945722
0.085	301.0	1.34e-06	0.10368011696239825
0.085	301.0	1.56e-06	0.10365991064278558
0.1	301.0	1.51e-06	0.11820616281476311
0.1	301.0	1.73e-06	0.11843232668086706
0.1	301.0	2.02e-06	0.11821345538255636
0.1	301.0	2.43e-06	0.11747968660597233
0.15	301.0	2.07e-06	0.1617098887629472
0.15	301.0	2.36e-06	0.16290930292194233
0.15	301.0	2.76e-06	0.16336697298241015
0.15	301.0	3.31e-06	0.16290632458912063
0.15	301.0	4.14e-06	0.16138316869527772
0.15	319.0	5.02e-06	0.1598587689376875
0.2	301.0	3.15e-06	0.20252054387692525
0.2	301.0	3.68e-06	0.2033830241888273
0.2	301.0	4.41e-06	0.20297490703389717
0.2	301.0	5.52e-06	0.20109524828902306
0.2	319.0	6.69e-06	0.1991837124541122
0.2	319.0	8.49e-06	0.19555506889643545
0.2	319.0	1.1e-05	0.1913231004398583
0.2	319.0	3.98e-05	0.16911163490833456
0.2	319.0	0.000251	0.1375937249295714
0.25	301.0	3.94e-06	0.23838606625317132
0.25	301.0	4.6e-06	0.23964814744848695
0.25	301.0	5.52e-06	0.23928283366676545
0.25	301.0	6.900000000000002e-06	0.23706475774672325
0.25	319.0	8.36e-06	0.2347679243088309
0.25	319.0	1.06e-05	0.23029879118865018
0.25	319.0	1.3800000000000003e-05	0.22496335242057847
0.25	319.0	2.3e-05	0.214164942662604
0.25	319.0	3.98e-05	0.20236388265247646
0.25	319.0	0.00011	0.1806517949607797
0.25	319.0	0.000251	0.16345053963746264
0.25	319.0	0.000394	0.15427432264372776
0.25	301.0	0.00158	0.12721284621244147
0.35	301.0	5.12e-06	0.299743054045095
0.35	319.0	5.12e-06	0.30591861362035994
0.35	301.0	6.1e-06	0.30328436296619715
0.35	301.0	6.62e-06	0.30382857560883664
0.35	301.0	8.28e-06	0.3027491724829261
0.35	319.0	1e-05	0.3010367013643334
0.35	319.0	1.27e-05	0.2953647862901138
0.35	319.0	1.65e-05	0.2883808939274116
0.35	319.0	3.2e-05	0.26931776935776397
0.35	319.0	6.620000000000001e-05	0.24794894054967467
0.35	319.0	0.00013000000000000002	0.22838643803118475
0.35	319.0	0.00022	0.21345394262618803
0.35	319.0	0.0005	0.19085650254552786
0.35	319.0	0.00251	0.14959179999025024
0.4	301.0	8.83e-06	0.3321164478159791
0.4	301.0	1.1e-05	0.3288998399810196
0.4	319.0	1.33e-05	0.32550652046965894
0.4	319.0	1.7e-05	0.3183437965611572
0.4	319.0	2.2e-05	0.31024175837140966
0.4	319.0	3.68e-05	0.29336604205839506
0.4	319.0	8.83e-05	0.26438407414828735
0.4	319.0	0.000176	0.24203240068326062
0.4	319.0	0.000294	0.22583603442463887
0.4	319.0	0.0006309999999999999	0.20253149916535831
0.5	319.0	7.32e-06	0.3875572464328685
0.5	301.0	8.599999999999999e-06	0.38371271364896203
0.5	319.0	1.58e-05	0.3778511025663134
0.5	319.0	2.12e-05	0.36745025125967423
0.5	319.0	2.7600000000000007e-05	0.3572873799537795
0.5	319.0	3.98e-05	0.34264186709054134
0.5	319.0	0.0001	0.305470455761161
0.5	319.0	0.000251	0.26948461344864827
0.5	319.0	0.000368	0.25503341542062535
0.5	319.0	0.0008	0.22679338132676735
0.5	301.0	0.0032	0.18047758067615877
0.65	319.0	9.52e-06	0.45639715612202597
0.65	301.0	1.12e-05	0.4515447228177237
0.65	319.0	1.58e-05	0.4534998254562146
0.65	301.0	1.64e-05	0.44949397877582176
0.65	319.0	3.98e-05	0.4127195974816805
0.65	319.0	5.98e-05	0.3921237795829159
0.65	319.0	0.0001	0.36615657743151026
0.65	319.0	0.000251	0.3210228058493841
0.65	319.0	0.000478	0.29094761543087744
0.65	319.0	0.0008	0.26794218070585063
0.65	319.0	0.0032	0.21109046527666434
0.85	319.0	1.24e-05	0.533950236100109
0.85	301.0	1.3800000000000003e-05	0.5259610360160109
0.85	301.0	2e-05	0.5269267508911077
0.85	319.0	2e-05	0.5311182837996474
0.85	319.0	3.98e-05	0.495030978531259
0.85	319.0	5e-05	0.4809075785303605
0.85	319.0	0.0001	0.4371831831756216
0.85	319.0	0.000251	0.380800362026076
0.85	319.0	0.0008	0.3150284981744191
0.85	301.0	0.0032	0.24554838526918063
1.2	319.0	1.76e-05	0.6435520915560582
1.2	301.0	2e-05	0.6338957873013725
1.2	319.0	2e-05	0.6467870830377751
1.2	301.0	3.2e-05	0.6272312802811177
1.2	319.0	3.2e-05	0.6310852793537451
1.2	319.0	6.31e-05	0.5804469711743176
1.2	319.0	8e-05	0.5609470645388986
1.2	319.0	0.00013000000000000002	0.5210217011194204
1.2	319.0	0.00015800000000000002	0.5052029437725056
1.2	319.0	0.000398	0.43335447911932196
1.2	319.0	0.0013	0.35031823228611386
1.2	319.0	0.005	0.2692252007191088
1.5	319.0	1.85e-05	0.7040441485208893
1.5	319.0	2.2e-05	0.7187830526628597
1.5	301.0	3.2e-05	0.7083301326552655
1.5	319.0	3.2e-05	0.7162068465545294
1.5	319.0	5e-05	0.6844198396048418
1.5	319.0	8e-05	0.6408494332968427
1.5	319.0	0.00013000000000000002	0.5939190979690648
1.5	319.0	0.0002	0.552976263140899
1.5	319.0	0.00032	0.5098647754709319
1.5	319.0	0.0005	0.4707365770895715
1.5	319.0	0.0008	0.43158638102056146
1.5	319.0	0.001	0.4137503502893281
1.5	301.0	0.0032	0.32881529252182246
1.5	319.0	0.013	0.2440830006821457
2.0	319.0	2.47e-05	0.8027227319111201
2.0	319.0	2.93e-05	0.8188280093617064
2.0	301.0	3.27e-05	0.803683384488488
2.0	301.0	5e-05	0.7956545654363988
2.0	319.0	5e-05	0.801722782469189
2.0	319.0	8e-05	0.7535498362815634
2.0	319.0	0.00013000000000000002	0.697141696371934
2.0	319.0	0.0002	0.6471144276611047
2.0	319.0	0.00032	0.5943828640253398
2.0	319.0	0.0005	0.5467057020337885
2.0	319.0	0.001	0.47771790133728814
2.0	319.0	0.0032	0.37609997158233466
2.0	301.0	0.013	0.2763291948158711
2.7	319.0	3.09e-05	0.8931901450798834
2.7	319.0	3.66e-05	0.9186745706307838
2.7	301.0	4.09e-05	0.9003513826041077
2.7	301.0	5e-05	0.9086565060768481
2.7	319.0	5e-05	0.9239269435014038
2.7	301.0	8e-05	0.8758788532563734
2.7	319.0	8e-05	0.880317644157682
2.7	319.0	0.00013000000000000002	0.8152149151287236
2.7	319.0	0.0002	0.7549193777641694
2.7	319.0	0.00032	0.6908832816310667
2.7	319.0	0.0005	0.6330630747622286
2.7	319.0	0.0008	0.5757890795443152
2.7	319.0	0.0013	0.5206358286317516
2.7	319.0	0.002	0.47506341803040564
2.7	319.0	0.005	0.3884007519748313
2.7	319.0	0.02	0.28181836456305204
3.5	319.0	4.320000000000001e-05	0.9961444552413203
3.5	319.0	5.12e-05	1.0137736626597094
3.5	301.0	5.73e-05	0.9925465373160326
3.5	301.0	8e-05	0.9829168718096608
3.5	319.0	8e-05	0.9925781536832229
3.5	319.0	0.00013000000000000002	0.9244421393473996
3.5	319.0	0.0002	0.8554649527778891
3.5	319.0	0.00032	0.7808591310054389
3.5	319.0	0.0005	0.7134248839571334
3.5	319.0	0.0008	0.6467765059173255
3.5	319.0	0.0013	0.5828648126005189
3.5	319.0	0.002	0.5303279058536979
3.5	319.0	0.008	0.38641548498488026
4.5	319.0	6.18e-05	1.0929406662704046
4.5	319.0	7.32e-05	1.0979114557101648
4.5	301.0	8.18e-05	1.073732976876269
4.5	301.0	0.00013000000000000002	1.0283860694096771
4.5	319.0	0.00013000000000000002	1.033972813101318
4.5	319.0	0.0002	0.9584223144671355
4.5	319.0	0.00032	0.8735867466975893
4.5	319.0	0.0005	0.7960818600407025
4.5	319.0	0.0008	0.7196100064827458
4.5	319.0	0.0013	0.6465331663461857
4.5	319.0	0.002	0.5867192760976186
4.5	319.0	0.0032	0.5266668840132279
4.5	319.0	0.013	0.37721347640575914
6.5	319.0	8.03e-05	1.192853782967182
6.5	301.0	9.51e-05	1.1723962020475691
6.5	319.0	9.51e-05	1.20876373644396
6.5	301.0	0.00013000000000000002	1.1738210872524395
6.5	319.0	0.00013000000000000002	1.1900658111127413
6.5	301.0	0.0002	1.1105795457229413
6.5	319.0	0.0002	1.1157000255719525
6.5	319.0	0.00032	1.017735885709893
6.5	319.0	0.0005	0.92513387705935
6.5	319.0	0.0008	0.8332043581036955
6.5	319.0	0.0013	0.7456000517024053
6.5	319.0	0.002	0.6742813649788344
6.5	319.0	0.0032	0.603057124174683
6.5	319.0	0.005	0.5414922235920894
6.5	319.0	0.013	0.4277899781841002
