q2	x	cme	f2	fl	redx
0.4	1e-06	318.0	0.38343694866655925	0.11413241812928446	0.26930453053727477
0.4	1.6237767391887209e-06	318.0	0.36667819736161206	0.13315357913707984	0.23352461822453222
0.4	2.6366508987303555e-06	318.0	0.3502053158374748	0.11949228737220174	0.23071302846527303
0.4	4.281332398719396e-06	318.0	0.3340890826899805	0.05433809061450337	0.27975099207547716
0.4	6.951927961775606e-06	318.0	0.3183349897611846	0.016835477515107757	0.3014995122460768
0.4	1.1288378916846883e-05	318.0	0.3029698975749761	0.005120343462343274	0.2978495541126328
0.4	1.8329807108324375e-05	318.0	0.2880016429789165	0.0016416678156606997	0.2863599751632558
0.4	2.9763514416313192e-05	318.0	0.27350614651224114	0.0005503745332943422	0.2729557719789468
0.4	4.8329302385717524e-05	318.0	0.25949959619966156	0.00019001606461115274	0.2593095801350504
0.4	7.847599703514606e-05	318.0	0.24603478636462994	6.68081632435707e-05	0.24596797820138638
0.4	0.00012742749857031334	318.0	0.23307828591764912	2.3750372543070735e-05	0.23305453554510605
0.4	0.00020691380811147902	318.0	0.22069952875725787	8.500217668046229e-06	0.22069102853958983
0.4	0.0003359818286283781	318.0	0.2089409753981699	3.055012049397358e-06	0.2089379203861205
0.4	0.0005455594781168515	318.0	0.1978465236722336	1.1011227139232272e-06	0.19784542254951967
0.4	0.0008858667904100823	318.0	0.18745756707605632	3.977798781185495e-07	0.1874571692961782
0.4	0.0014384498882876629	318.0	0.17783291600363016	1.4402791431913025e-07	0.17783277197571584
0.4	0.002335721469090121	318.0	0.16904268940409484	5.229627818599837e-08	0.16904263710781664
0.4	0.003792690190732246	318.0	0.16119831559052378	1.9060509069109647e-08	0.16119829653001472
0.4	0.00615848211066026	318.0	0.15441473343388273	6.982334840128849e-09	0.15441472645154788
0.4	0.01	318.0	0.14878917757099133	2.5748294822415495e-09	0.14878917499616184
