q2	x	cme	f2	fl	redx
0.65	1e-06	318.0	0.496156296836303	0.1305988898464175	0.36555740698988554
0.65	1.6237767391887209e-06	318.0	0.496156296836303	0.15470086826029927	0.34145542857600375
0.65	2.6366508987303555e-06	318.0	0.496156296836303	0.1865520707014727	0.3096042261348303
0.65	4.281332398719396e-06	318.0	0.4935676253214824	0.1726610057651002	0.3209066195563822
0.65	6.951927961775606e-06	318.0	0.4653707479967903	0.07744986726414173	0.3879208807326486
0.65	1.1288378916846883e-05	318.0	0.4379303534200948	0.023631997280231118	0.41429835613986365
0.65	1.8329807108324375e-05	318.0	0.41132099072260325	0.007070226030344101	0.4042507646922592
0.65	2.9763514416313192e-05	318.0	0.3856077604323869	0.002228090935273668	0.3833796694971133
0.65	4.8329302385717524e-05	318.0	0.36077609824423695	0.0007333985606362526	0.3600426996836007
0.65	7.847599703514606e-05	318.0	0.33692890224426275	0.0002483274226672825	0.33668057482159547
0.65	0.00012742749857031334	318.0	0.3140389359553887	8.552868226381497e-05	0.3139534072731249
0.65	0.00020691380811147902	318.0	0.2921512621616921	2.974647887876983e-05	0.29212151568281336
0.65	0.0003359818286283781	318.0	0.2713852029170616	1.0399224800652495e-05	0.2713748036922609
0.65	0.0005455594781168515	318.0	0.2516956885207106	3.6445602875063e-06	0.2516920439604231
0.65	0.0008858667904100823	318.0	0.2331386118474795	1.2785188686860691e-06	0.2331373333286108
0.65	0.0014384498882876629	318.0	0.2157351535030439	4.485945312024405e-07	0.21573470490851268
0.65	0.002335721469090121	318.0	0.19950549212109445	1.5736650742233925e-07	0.199505334754587
0.65	0.003792690190732246	318.0	0.18448869319682576	5.519350144584366e-08	0.18448863800332432
0.65	0.00615848211066026	318.0	0.1707252133412086	1.9364816469310052e-08	0.17072519397639213
0.65	0.01	318.0	0.1582644800385314	6.800338101913959e-09	0.15826447323819332
4.5	1e-06	318.0	1.5580328417181146	0.3220652992590624	1.2359675424590522
4.5	1.6237767391887209e-06	318.0	1.5580328417181146	0.33120468245635776	1.226828159261757
4.5	2.6366508987303555e-06	318.0	1.5580328417181146	0.34654907821526126	1.2114837635028533
4.5	4.281332398719396e-06	318.0	1.5468951938240822	0.37011340696503287	1.1767817868590493
4.5	6.951927961775606e-06	318.0	1.4270897193919967	0.38346683725650105	1.0436228821354956
4.5	1.1288378916846883e-05	318.0	1.3134873081015281	0.4184680875577644	0.8950192205437637
4.5	1.8329807108324375e-05	318.0	1.2058251832527105	0.46301928445769325	0.7428058987950172
4.5	2.9763514416313192e-05	318.0	1.104314291862345	0.39221154789655194	0.712102743965793
4.5	4.8329302385717524e-05	318.0	1.0087531790912834	0.16794906394836626	0.8408041151429171
4.5	7.847599703514606e-05	318.0	0.9190238145465218	0.04908803184312938	0.8699357827033924
4.5	0.00012742749857031334	318.0	0.8349154759084426	0.014075186659614556	0.820840289248828
4.5	0.00020691380811147902	318.0	0.7565039082184394	0.004246785364821756	0.7522571228536177
4.5	0.0003359818286283781	318.0	0.6836308276302645	0.001336426399393298	0.6822944012308712
4.5	0.0005455594781168515	318.0	0.6159730482626632	0.0004319182698712154	0.615541129992792
4.5	0.0008858667904100823	318.0	0.5534033322029132	0.00014169155920277512	0.5532616406437104
4.5	0.0014384498882876629	318.0	0.4957782551507486	4.6857482460487436e-05	0.4957313976682881
4.5	0.002335721469090121	318.0	0.44279379598201196	1.5530592690779842e-05	0.4427782653893212
4.5	0.003792690190732246	318.0	0.39430389841437313	5.1432981568145976e-06	0.3942987551162163
4.5	0.00615848211066026	318.0	0.3500763474015536	1.6975077974887573e-06	0.3500746498937561
4.5	0.01	318.0	0.3099463565796668	5.573964452321042e-07	0.30994579918322157
